,text,tag,senti_polarity
1007, 没人喜欢孤独，只是害怕失望，所以选择了孤独。,失望,negtive
1008, 如果做不到就不要给我期望，我怕越当真越失望。,失望,negtive
1009, 等我攒够失望就放手，不打扰你是我给你的自由。,失望,negtive
1010, 依然亲爱的我没让你失望，学会了你最爱的开朗。,失望,negtive
1011, 没有谅解没有失望没有交集，我该那样不温不热。,失望,negtive
1012, 那么希望，能有个人真的喜欢我，可我却失望了。,失望,negtive
1013, 你让我失望我让你绝望，你让我受罪我让你下跪。,失望,negtive
1014, 到底该有多坚强，才抵得住他一而再赐予的失望。,失望,negtive
1015, 我是一朵中途而废的花，失望之后依然等待开放。,失望,negtive
1016, 我不敢把自己想的太重要，我怕得到的只有失望。,失望,negtive
1017, 能够失败，不能够失志；能够失望，不能够绝望。,失望,negtive
1018, 当你学会放弃，你才可以承受一切的失望和谎言。,失望,negtive
1019, 手机通知灯一亮，我就去看，但每次都让我失望。,失望,negtive
1020, 我总是让你失望，每次都用各种理由来放纵自己。,失望,negtive
1021, 希望和失望都折磨人，但希望折磨人的时间更长。,失望,negtive
1022, 现实社会，现实了就不会失望，失望了就会现实。,失望,negtive
1023, 放弃一个在乎的人，得攒够多少失望才舍得放手。,失望,negtive
1024, 是有多失望之极，才会引发你对爱情的彻底放弃。,失望,negtive
1025, 失望是在希望中产生的，希望是在失望中诞生的。,失望,negtive
1026, 我以为我够坚强，可是一天天失望输的那么绝望。,失望,negtive
1027, 找不到支撑爱情的力量，我只好把心往失望里泡。,失望,negtive
1028, 太高的梦想，容易落空，太多的期待，容易失望。,失望,negtive
1029, 没有不切实际的奢望，就不会有痛彻心扉的失望。,失望,negtive
1030, 我的世界太纯粹，失望的太纯粹，不留一点痕迹。,失望,negtive
1031, 多少次失望表示着多少次期盼事实证明幸福很难。,失望,negtive
1032, 自找的失望又何必怨谁。自找的痛又何必要喊疼。,失望,negtive
1033, 你已经对他渐渐感到失望我只能默默的替你疗伤。,失望,negtive
1034, 失望也好绝望也好，抬起了头谁也都有一片天空。,失望,negtive
1035, 爱情的过程就是怀有希望，渐渐失望，彻底绝望。,失望,negtive
1036, 失望，绝望。一个字之差，却有着那么大的区别。,失望,negtive
1037, 别把希望充的太满。充的太多会爆掉被失望取代。,失望,negtive
1038, 终于我让你心觉失望，终于你还是就此离开了我。,失望,negtive
1039, 不热络，也不容易破碎；不亲昵，也不容易失望。,失望,negtive
1040, 有时候失望能让痛彻心扉，但也能让人返璞归真。,失望,negtive
1041, 我们毫不怀疑，周三的欧冠决赛不会让你们失望。,失望,negtive
1042, 现实的世界里，别再为自己期待些什么，会失望。,失望,negtive
1043, 我想失望大概就是你回头看，但并没有人在等你。,失望,negtive
1044, 还以为离开就会好的殇，被寂寞撕裂了痛到失望。,失望,negtive
1045, 总有一天我会把我对你的失望全塞到你的嘴巴里。,失望,negtive
1046, 你或许不知道，当你失望时，我的身影也在落寞。,失望,negtive
1047, 当所有希望注定变成失望，我喜欢我自己的执着。,失望,negtive
1048, 别希望别期望别盼望别奢望别指望，就不会失望。,失望,negtive
1049, 当失望转变成另一种绝望、淡了友情、痛最清晰。,失望,negtive
1050, 越来越多、的失望堆积在一起，终于变成了绝望。,失望,negtive
1051," 你太让我失望了,分手就分手,可是你不要后悔！",失望,negtive
1052, 对一件事情的希望越大，你的失望之情就会越大。,失望,negtive
1053, 我会好好学习，不会让你失望，答应我，好好的。,失望,negtive
1054, 要学会自己咽下所有的失望，才会走得更远更长。,失望,negtive
1055, 我不喜欢这种人，他让我失望了。根本没有风度。,失望,negtive
1056, 现实，变得开始从期待到失望，到绝望，到逃避。,失望,negtive
1057, 在对生活失望时，记得对自己说、我还有我自己。,失望,negtive
1058, 对自己很失望，总是在你看不见的地方默默流泪。,失望,negtive
1059, 如果知道结果是失望，那当初你就不该给我希望。,失望,negtive
1060, 过早地播下希望的种子，收获的却是失望的果实。,失望,negtive
1061, 心中存着失望的，的真挚会使她看到一线光亮的。,失望,negtive
1062, 破碎的心，荼迷的守望，是谁冷落了繁花，失望。,失望,negtive
1063, 我告诉自己，没有希望就没有失望，更不会绝望。,失望,negtive
1064, 不为后悔说如果不为失望说放弃不为痛心而流泪。,失望,negtive
1065, 厄运，如果你总是期待最坏的，你永远不会失望。,失望,negtive
1066, 那些离别和失望的伤痛，总是时不时从心底泛起。,失望,negtive
1067, 其实，越长大越孤单，越长大越对自己失望透顶。,失望,negtive
1068, 失望是偶尔拨不通的电话号码多试几次总会回答。,失望,negtive
1069, 与其以后失望，不如刚开始的时候就不要抱希望。,失望,negtive
1070, 在对这个世界失望时，最佳的选择就是麻痹自己。,失望,negtive
1071, 我不想为自己感到难过，但也不想让你对我失望。,失望,negtive
1072, 我试着让生活变得简单，对失望和孤单顺其自然。,失望,negtive
1073, 从失望变成了绝望，你在我心里就什么也不是了。,失望,negtive
1074, 对不起只是背叛的理由，没关系只是失望的借口。,失望,negtive
1075, 给不起，就不要给我希望，不然我会对你好失望。,失望,negtive
1076, 当失望布满了你整个血液，姑娘请骄傲的松手吧。,失望,negtive
1077, 在这个现实的世界，我只能选择用失望来面临了。,失望,negtive
1078, 对不起，让你失望了，我比你想象中的还要坚强。,失望,negtive
1079, 为什么你背着我爱他，你知不知道我对你很失望。,失望,negtive
1080, 我给了你失望的曾经，你给了我一个自责的未来。,失望,negtive
1081, 把一切失望与沮丧都抛弃，成功之路就在你的脚下。,失望,negtive
1082, 一开始就应该不去期望然后就不会始料未及的失望。,失望,negtive
1083, 不要给不爱的人任何希望，希望越大，失望就越大。,失望,negtive
1084, 情人节是一个人过，没关系不失望，反正都习惯了。,失望,negtive
1085, 只有爱情可以令我们满怀希望而又失望得那么彻底。,失望,negtive
1086, 离开后潇洒点，别给我希望，希望越大，失望越大。,失望,negtive
1087, 要做到彻底把你忘记，可想而知要失望到什么程度。,失望,negtive
1088, 人生沧海两茫茫，对不起，让你失望了，请求原谅。,失望,negtive
1089, 你已经给足了我失望的感觉，拜托不要再对我笑了。,失望,negtive
1090, 我是个义无反顾倔强到明知会失望却不放手的傻瓜。,失望,negtive
1091, 不能对一个人期望太高，那样失望的终究还是自己。,失望,negtive
1092, 老是在我快失望的时候，又施舍给我一点点的但愿。,失望,negtive
1093, 成功就是你被击落到失望的深渊之后反弹得有多高。,失望,negtive
1094, 正在输入。然后等了很久之后什么都没有尽是失望。,失望,negtive
1095, 希望越高，失望越高。不去期望，结果总是更好的。,失望,negtive
1096, 我们总把一切想得那么完美，最终得到的却是失望。,失望,negtive
1097, 现在我真不知道是相信你还是。你真的让我好失望。,失望,negtive
1098, 如果这世界太让你失望，那把自己丢进幸福的地带。,失望,negtive
1099, 希望你以后别对我失望，因为我何曾让你有过希望。,失望,negtive
1100, 失望，看不到阳光，看不到但愿而坐以待毙的悲哀。,失望,negtive
1101, 家长对孩子骄惯溺爱多少，孩子就让家长失望多少。,失望,negtive
1102, 等待是一种漫长的煎熬，充满了希望却又害怕失望。,失望,negtive
1103, 对爱情失望时，看一部偶像剧，就会莫名的有悸动。,失望,negtive
1104, 得不到的东西，之前很失望，得到了比以前更失望。,失望,negtive
1105, 失望累积的太多，慢慢超过你给的希望，终于绝望。,失望,negtive
1106, 我了解你受挫就容易失望，你的爱我真的很难感受。,失望,negtive
1107, 即使以后没人陪我过圣诞，我相信也不会失望难过。,失望,negtive
1108, 原来，心头的怅惘与失望，竟是比受伤更甚的毒药。,失望,negtive
1109, 不希望，不奢望，就不会有失望，一个人过，挺好。,失望,negtive
1110, 最让人失望的感觉是：当不成别人，也做不了自己。,失望,negtive
1111, 如果有一天我不再联系你，不是不在乎而是失望了。,失望,negtive
1112, 我失望而烦躁地在一个行人稀少的街口处停了下来。,失望,negtive
1113, 也许只有等到彻底的失望之后，生命才能得以延续。,失望,negtive
1114, 背着千万人的希望失望，只懂紧握自己手中的信念。,失望,negtive
1115, 不期望什么，坦然接受一切，那你就永远不会失望。,失望,negtive
1116, 其实那不是我的真心。我的真心其实很失望很无奈。,失望,negtive
1117, 我一直都想相信他，但他却一次又一次的让我失望。,失望,negtive
1118, 失败了你或许会失望，但如果不去试，你就死定了。,失望,negtive
1119, 纵然我再喜欢你，一旦让我失望，对你也不会特殊。,失望,negtive
1120, 反正，遇见了什么失望的事情，你也不必灰心丧气。,失望,negtive
1121, 有多少人幻想紫色的梦宫，有多少人期望变成失望。,失望,negtive
1122, 即便对世界有些失望，请你也拥抱住属于你的阳光。,失望,negtive
1123, 不再言语却不让我看见你眼里涌出的失望辛酸的泪。,失望,negtive
1124, 妈妈对我够失望了，但是班主任还不忘过来烧把火。,失望,negtive
1125, 鼓起勇气去打扰，换来的不一定是失望或许是惊喜。,失望,negtive
1126, 我难过的时候，你去了哪里，原来你只会让我失望。,失望,negtive
1127, 考完试，怕的不是分数低而是父母眼中失望的神情。,失望,negtive
1128, 真正的失望，是不哭不闹，目中无光，却心碎满地。,失望,negtive
1129, 不要爱上一个看来不会爱上你的人，那就不用失望。,失望,negtive
1130, 我对你曾有过希望失望绝望，也有过心动激动感动。,失望,negtive
1131, 我找不到天堂，也摘不到月亮，对不起，让你失望。,失望,negtive
1132, 从但愿到奢望最后到失望，我的心已被折磨到死去。,失望,negtive
1133, 我把所有的失望走一遍，最失望的是你还在出发点。,失望,negtive
1134, 僵尸先森高兴地打开了我的脑袋，然后失望地走了。,失望,negtive
1135, 是我让你太过失望的，是我的一意孤行伤了你的心。,失望,negtive
1136, 失望是很正常的事，我们能做到的是要有坚强的心。,失望,negtive
1137, 如果我们不想对人或事失望，最好别寄予任何希望。,失望,negtive
1138, 拥有希望，也许会失望，但放弃希望，却一定绝望。,失望,negtive
1139, 昨天因为你的话而感动，今天因为你的行动而失望。,失望,negtive
1140, 对你无处释放的爱，到最后得到的却是无限的失望。,失望,negtive
1141, 我明白你对这个世界的巨大失望。因为，我也一样。,失望,negtive
1142, 我爱你，可是你可不可以别让我失望让我瞧得起你。,失望,negtive
1143, 彭新松有压力，但不会被压垮；迷茫，但永不失望。,失望,negtive
1144, 爱情纵然让我失望到吐，但我也不想全然否决爱情。,失望,negtive
1145, 面具戴的久了就摘不下来了；失望的久了就放弃了。,失望,negtive
1146, 你会不会看到有一个我，把你的失望当成我的难过。,失望,negtive
1147, 对爱期望越大，那么就会失望越大，顺其自然便好。,失望,negtive
1148, 我承认我很失望，我很难过，但是我尽量不动声色。,失望,negtive
1149, 要有多失望，才打磨出了如今一副不冷不热的模样。,失望,negtive
1150, 希望失望、欣喜失落、如此如此，重复重复着而已。,失望,negtive
1151, 有人说，爱其实就是从期望到失望再到绝望的过程。,失望,negtive
1152, 对我失望的人，我不会让你再失望了我会让你绝望。,失望,negtive
1153, 人可以失望一次两次，但是失望多了就会变成绝望。,失望,negtive
1154, 如果是无心去爱你，又何必如此勉强，更教我失望。,失望,negtive
1155, 以后你不会让我失望了，因为我不对你抱有希望了。,失望,negtive
1156, 我若这么快就将你忘记了，你岂非也会觉得很失望。,失望,negtive
1157, 希望失望还真是天生一对儿，永远都是形影不离的。,失望,negtive
1158, 你的失望攒够了吧，所以要在离开时让我心痛对吧。,失望,negtive
1159, 期望的越高，失望的就越大，爱你越深痛的就越深。,失望,negtive
1160, 对你失望透顶，准备好的原谅也在一瞬间化为乌有。,失望,negtive
1161, 不存在十全十美的人生，犹如不存在彻头彻尾的失望。,失望,negtive
1162, 没有结果就不要给我希望，过程中的每一秒都是失望。,失望,negtive
1163, 我不哭；不代表我不失望，只想让你走得不那么勉强。,失望,negtive
1164, 我对你已经有太多的失望，最后仅仅留给我的是绝望。,失望,negtive
1165, 越来越觉得事实就是如此，希望越高，失望就有多高。,失望,negtive
1166, 原点，等待，等待你的到来，但是留给我的只有失望。,失望,negtive
1167, 不奢望，不失望，不必为了别人毁了自己，我还是我。,失望,negtive
1168, 失望多了，再深的情也会淡，再爱的人也不在是唯一。,失望,negtive
1169, 不要学会依赖一个人，因为太依赖的话，就失望越大。,失望,negtive
1170, 不要生气，不要失望，不要欣喜若狂，一切都会过去。,失望,negtive
1171, 你终于不再跟随我，在你对我失望了以后，是我之过。,失望,negtive
1172, 你这个忘恩负义的人，让人如此的害怕，如此的失望。,失望,negtive
1173, 看见你在线我就不会鸟你可是你不在线了我就会失望。,失望,negtive
1174, 我离你而去，这并不是我想要的。可是你太让我失望。,失望,negtive
1175, 给我一丝但愿，又把我狠狠推入失望的跌宕放诞放诞。,失望,negtive
1176, 如果期望是梦，失望是痛，那岂不是所有的梦都会痛。,失望,negtive
1177, 几多期望换几多失望，人生就是这样一点点熬过来的。,失望,negtive
1178, 当一个人失望变成绝望的时候，就一切都已不重要了。,失望,negtive
1179, 从背面看是希望，从侧面看是失望，从正面看是绝望。,失望,negtive
1180, 回想的那一刻，有一霎时是苦楚的，无法的，失望的。,失望,negtive
1181, 爱情仍未进账分毫，你却一直将爱情引入失望的怀抱。,失望,negtive
1182, 别总是抱太大的希望，一但失望了，会比绝望还绝望。,失望,negtive
1183, 周鸿祎，别让我失望，我相信你手里不止这一张王牌！,失望,negtive
1184, 说算了吧的时候，其实自己心里比任何时候都要失望。,失望,negtive
1185, 我想，你不知道今天是银色情人节吧。感到挺失望的。,失望,negtive
1186, 我并不是经不起诱惑，而是不想让在乎的人失望罢了。,失望,negtive
1187, 放心大步走吧，我不追了，失望攒多了，也就放手了。,失望,negtive
1188, 不要埋怨别人让你失望了，只能怪你自己期望太多了。,失望,negtive
1189, 其实我想学好并不是因为未来，而是让妈妈少些失望。,失望,negtive
1190, 谁曾把臣妾当真？罢罢罢，最好不报期待，不会失望。,失望,negtive
1191, 没有悔，没有恨，只是失望，失望你不是我想的样子。,失望,negtive
1192, 不是我们九零后太疯狂，而是这个社会太让我们失望。,失望,negtive
1193, 任何时候都不敢让自己有期待，因为好怕也会有失望！,失望,negtive
1194, 那些离别和失望的伤痛，已经不会发意思出音响来了。,失望,negtive
1195, 你不知道一句，算了，包含了别人多大的期望与失望。,失望,negtive
1196, 你似冬日暖阳，却忽冷忽热，使我一时失望一时希望。,失望,negtive
1197, 渴想是火，失望是烟，生活便是一边熄灭，一边冒烟。,失望,negtive
1198, 不要赌气，不要失望，不要悲痛欲绝，一切都会从前。,失望,negtive
1199, 要学会接受那些无法改变的事实，不失望，也不生气。,失望,negtive
1200, 人生总有太多期待一直失望，总有太多梦想一直落空。,失望,negtive
1201, 说你贱还真没让我失望，总是带着一脸便秘似的模样！,失望,negtive
1202, 失望源于期望，正如有人说，没有期望就不会有失望。,失望,negtive
1203, 所有的变化都意味着离开，你的改变会让所有人失望。,失望,negtive
1204, 不想再让你为难，不想让你的心陷入失望的境地里了。,失望,negtive
1205, 有些经历，我们无法选择，可是结局却总是令人失望。,失望,negtive
1206, 我一直把你拿白求恩来崇拜，可是失望了。,失望,negtive
1207, 放手吧，除了失望，臣妾什么也给不了君。,失望,negtive
1208, 哪里会有人钟爱孤独，但是是不钟爱失望。,失望,negtive
1209, 哪里会有人喜欢孤独，不过是受够了失望。,失望,negtive
1210, 总是有太多的奢望，得来只是无尽的失望。,失望,negtive
1211, 没有希望就不会失望，不心动就不会心痛。,失望,negtive
1212, 每一次的失望，都是败在我以为三个字上。,失望,negtive
1213, 我用青春去赌明天。能不能不让我在失望?,失望,negtive
1214, 为什么每次希望的背后，都是你给的失望。,失望,negtive
1215, 我令憎我的人失望了，因为我活的这样好。,失望,negtive
1216, 我该是有多失望，才会一声不响地离开你。,失望,negtive
1217, 放肆的想念你，等待的只是新一轮的失望。,失望,negtive
1218, 希望，期望，奢望。盼望，换来的是失望。,失望,negtive
1219, 有些事只因自己的好奇心让自己失望罢了。,失望,negtive
1220, 有时候，最让我失望，往往是我最信任的。,失望,negtive
1221, 期望到失望，那种落差从来都是你给我的。,失望,negtive
1222, 我怎么会喜欢孤独，只是我害怕失望而已。,失望,negtive
1223, 生命充满了失望。年轻，是最残酷的武器。,失望,negtive
1224, 梦中有你，醒来荒凉梦中无你，皆是失望。,失望,negtive
1225, 忙是为了自己的理想，还是不让别人失望。,失望,negtive
1226, 明知我是那么的渴望，你却偏偏给我失望。,失望,negtive
1227, 你越望让我失望，只会加快我离开的脚步。,失望,negtive
1228, 我接受过背叛，也曾失望，也曾狼狈不堪。,失望,negtive
1229, 不必对全世界失望，百步之内，必有芳草。,失望,negtive
1230, 我解释过很多背叛也曾失望也曾狼狈不堪。,失望,negtive
1231, 不要怪别人让你失望，怪你自己期望过高。,失望,negtive
1232, 但大部分的失望，都是因为你高估了自己。,失望,negtive
1233, 你对我说的那些话，到底让我有多么失望。,失望,negtive
1234, 是不是在失望的深渊里面痛苦的无法自拔。,失望,negtive
1235, 我以为你会挽留这份爱，让我失望到绝望。,失望,negtive
1236, 在你无声的拖延里，我看到了失望和绝望。,失望,negtive
1237, 真的、我不喜欢在期待与失望的边缘徘徊。,失望,negtive
1238, 当女人不再要求你的陪伴，她已经失望了。,失望,negtive
1239, 在一起过和没在一起，你觉得那个更失望。,失望,negtive
1240, 哪会有人喜欢孤独，只不过不想失望罢了。,失望,negtive
1241, 不要埋怨人你失望了，怪我自己期望太多。,失望,negtive
1242, 这一次。彻底对你失望。毫无保留的失望。,失望,negtive
1243, 我不敢去把握今天，从而每一天都在失望。,失望,negtive
1244, 失望是一天天积累的，离开是长久的决定。,失望,negtive
1245, 不抱有希望、不存在幻想、就不会有失望。,失望,negtive
1246, 当我们习惯了沉默，原来是为了躲避失望。,失望,negtive
1247, 熬过失望，度过黑暗，定会有黎明的曙光。,失望,negtive
1248, 失望攒够了我却还没走，停在原地攒绝望。,失望,negtive
1249, 即使我让你一直失望，可你也从未放在心上。,失望,negtive
1250, 断了联络，断了思念，最后的希望也变失望。,失望,negtive
1251, 失败可能令你失望，但不尝试你肯定会灭亡。,失望,negtive
1252, 等你给我的失望攒够，我因该就会离开了吧。,失望,negtive
1253, 就算你让我失望千次万次，我都不会不理你。,失望,negtive
1254, 没有期待就没有失望，没有羁绊就不会受伤。,失望,negtive
1255, 上线是为了打发时间，隐身是为了躲避失望。,失望,negtive
1256, 无数次地以为是你的来电，又无数次的失望。,失望,negtive
1257, 醒来之后发现没有一夜暴富对上帝很是失望。,失望,negtive
1258, 一次不忠一生不用，谁让我失望我让谁绝望。,失望,negtive
1259, 究竟是对你有多么的失望，我才会选择远走。,失望,negtive
1260, 有些失望不是抱着揣测的心，就能感同身受。,失望,negtive
1261, 我也失望难过舍不得，可是我什么都没有说。,失望,negtive
1262, 你一切的失望与恨，扎根在心里最深的位置。,失望,negtive
1263, 不将，期望高挂于天就没有，失望破碎一地。,失望,negtive
1264, 姚远这辈子我就爱你一个，绝对不让你失望。,失望,negtive
1265, 有一种表情叫做失望，有一种心情叫做忐忑。,失望,negtive
1266, 很容易开始，很容易失望，于是很容易结束。,失望,negtive
1267, 希望和失望，我宁愿选择失望也不选择希望。,失望,negtive
1268, 一点儿也不像啊。小朋友们看到了会失望的。,失望,negtive
1269, 最心酸的是你最爱的人让你失望到不敢再爱。,失望,negtive
1270, 失望是最完善的等待，期待是最漫长的绝望。,失望,negtive
1271, 和想象中的差别太多，这让我很是难过失望。,失望,negtive
1272, 真实情况就是有些人攒够失望也舍不得离开。,失望,negtive
1273, 谁又知道我内心有时的轰然狂喜与彻底失望。,失望,negtive
1274, 独自品噇心痛的滋味。独自欣赏悲伤与失望。,失望,negtive
1275, 醒来时带着希望，夜幕降临时拖着失望入睡。,失望,negtive
1276, 失望的次数多了我好像也就没那么喜欢你了。,失望,negtive
1277, 没有希望就不会失望，没有失望就不会绝望。,失望,negtive
1278, 我不需要你的关心。因为你让我失望的彻底。,失望,negtive
1279, 失望攒够了就放手，不打扰是我最后的温柔。,失望,negtive
1280, 原本还觉得有希望，不过现在觉得完全失望。,失望,negtive
1281, 世上没有失望的处境，只有对处境绝望的人。,失望,negtive
1282, 除了失望，我不知道你还能有什么样的心情。,失望,negtive
1283, 我们哭叫着降生，痛苦地生活，失望地死去。,失望,negtive
1284, 不怪失望太多，只怪心怀太多不着调的期待。,失望,negtive
1285, 有一种痛很痛，痛到左心房，之后便是失望。,失望,negtive
1286, 我不想以后自己会后悔，也不想你对我失望。,失望,negtive
1287, 你对我失望了很多次连看我一眼都觉得多余。,失望,negtive
1288, 媳妇，你我携手这一路，难免偶尔失望彷徨。,失望,negtive
1289, 我不想依赖别人，因为依赖会让我受够失望。,失望,negtive
1290, 原本我想用心交你这个朋友，你却让我失望。,失望,negtive
1291, 过度的希望，自然而然地产生了极度的失望。,失望,negtive
1292, 是不是付出太多，换来的只能是失望和难过。,失望,negtive
1293, 当失望变成绝望的那一刻一切都已不重要了。,失望,negtive
1294, 昨天是一个失望的日子。希望越大失望越大。,失望,negtive
1295, 不要奢望的太多，不然只有失望在最后等你。,失望,negtive
1296, 我不敢试人心，因为那只会让我失望和绝望。,失望,negtive
1297, 没有把握的事，不要抱希望，那就不会失望。,失望,negtive
1298, 让强烈的占有欲，尝试失望，然后学着淡然。,失望,negtive
1299, 为什么要在安稳的城堡中继续做梦继续失望。,失望,negtive
1300, 失望到了极限就好像所有的热情瞬间被熄灭。,失望,negtive
1301, 别以为我什么都不知道，我只是对你失望了。,失望,negtive
1302, 我的等待，其实只是为了积累足够多的失望。,失望,negtive
1303, 失望每个人都会有，但是我却是那么的深沉。,失望,negtive
1304, 凡是要做好最坏的打算，期望越大失望越大。,失望,negtive
1305, 希望太多，容易失望；计较太多，容易疲惫。,失望,negtive
1306, 每天都在等待、等待、等待，最后还是失望。,失望,negtive
1307, 只要爱着一个人，也就永远会有失望的时刻。,失望,negtive
1308, 失望的，刺骨的，深不见底的委屈蜂拥而至。,失望,negtive
1309, 令人失望是一种罪业，给人信心是一种功德。,失望,negtive
1310, 人影交错的广场，或悲伤，或失望，却不放。,失望,negtive
1311, 总要彻彻底底失望一次，才干从新再活一次。,失望,negtive
1312, 失望攒的差不多了，又何必等它满了在离开。,失望,negtive
1313, 一次一次鼓起勇气，然后一次一次更加失望。,失望,negtive
1314, 当希望一次一次被失望磨灭，我已不敢奢望。,失望,negtive
1315, 再重要的人让你失望多了也就变得不重要了。,失望,negtive
1316, 你给我希望又予我失望，女生你真让我绝望。,失望,negtive
1317, 失望虽然常常发生，但总没有绝望那么可怕。,失望,negtive
1318, 所有都在预料之中，所以不会有太大的失望。,失望,negtive
1319, 你离开只是让我明白，奢求太多失望也越多。,失望,negtive
1320, 不要给了我希望又让我失望，我怕我会心碎。,失望,negtive
1321, 做任何事，不要抱太大的希望就不会太失望。,失望,negtive
1322, 接受失望、伤痛和离别从此，人生不再纯粹。,失望,negtive
1323, 每次都给我希望，每次却是我一人承担失望。,失望,negtive
1324, 只要是绝望之前不失望，下一秒就会有希望。,失望,negtive
1325, 英格兰表现令人失望，现在一心一意支持荷兰。,失望,negtive
1326, 每天的期待。每天的奢望。然后、每天的失望。,失望,negtive
1327, 你给的承诺，当初我也没当真，所以不会失望。,失望,negtive
1328, 回想起那刻，你真的让我很失望，想起心都疼。,失望,negtive
1329, 当一个女人说出算了的时候，是有多么的失望。,失望,negtive
1330, 我等候的愿望总是失望，像流星耀眼却会坠亡。,失望,negtive
1331, 每次的希望继而失望，发现自己像小丑般无能。,失望,negtive
1332, 我明白我该做什么，不要想太多别让自己失望。,失望,negtive
1333, 牙不好但不像你说的獠牙，对不起让你失望了。,失望,negtive
1334, 谎言被称为失望，真相就是失望的爷爷：绝望。,失望,negtive
1335, 总是期望你会让我感动，每次得到的却是失望。,失望,negtive
1336, 有一种心疼叫做随便你，有一种失望叫做算了。,失望,negtive
1337, 如果过于自信，可能会对自己带来更大的失望。,失望,negtive
1338, 不想失望，唯一的办法就是不要寄予任何希望。,失望,negtive
1339, 只要再多给他一次机会，你就能失望得更彻底。,失望,negtive
1340, 现在才明白，算了，这两个字包含着很多失望。,失望,negtive
1341, 我突然感到一股失望的苦水，淹没了全部期待。,失望,negtive
1342, 我不敢奢望，因为我知道，奢望多了会变失望。,失望,negtive
1343, 如果我已不再是你记忆中的模样你是否会失望。,失望,negtive
1344, 有时你越看重谁，那人反而会让你更失望伤心。,失望,negtive
1345, 憎恨，不一定会一辈子。失望，不一定是绝望。,失望,negtive
1346, 给我希望的人是你，偏偏给我失望的人也是你。,失望,negtive
1347, 我享受过，痛苦过，开心过，失望过，绝望过。,失望,negtive
1348, 生活总会在最深的失望里，遇见最漂亮的景致。,失望,negtive
1349, 在原谅与失望之间浪荡，独一的感觉是伤伤伤！,失望,negtive
1350, 希望越大给予的失望就越大，所以我没有希望。,失望,negtive
1351, 我坚信我们之间有点可能，亲爱的别让我失望。,失望,negtive
1352, 如果爸爸看到我现在这个状态，一定会很失望。,失望,negtive
1353, 敢于接受的继续冒险。害怕失望的，中途退场。,失望,negtive
1354, 失望这种情绪从来不会铺天盖地只会积少成多。,失望,negtive
1355, 固然我对这个世界没有但愿，但我也不会失望。,失望,negtive
1356, 失望有时也是种幸福，因为有所期待才会失望。,失望,negtive
1357, 不是老师不管你，而是你自己太让老师失望了。,失望,negtive
1358, 总是一次次的幻想，却没想到会一次次的失望。,失望,negtive
1359, 当你没有欲望，你会快乐，因为你永不会失望。,失望,negtive
1360, 你并没有让我失望，错的是我对你盼望的太高。,失望,negtive
1361, 因为做一个让人失望的人，这感觉一点都不好。,失望,negtive
1362, 其实每一种感情都差不多，渴望失望不停期望。,失望,negtive
1363, 失望可以淡薄对你的爱，但那样的结果是绝望。,失望,negtive
1364, 最让我失望的是你每次答应我的事都没有做到。,失望,negtive
1365, 毕竟我失望攒的够多了，可是我还是不想放手。,失望,negtive
1366, 什么都能继续，就是让我失望你不能再继续了。,失望,negtive
1367, 因为有爱，所以才有失望，这样的幸福有点痛。,失望,negtive
1368, 生活在没有幻想的当下更安全，不用担心失望。,失望,negtive
1369, 一个人也可以过的很好，没有渴望也不会失望。,失望,negtive
1370, 把一个人的空间翻个底朝天，最后看到了失望。,失望,negtive
1371, 当女人不再深夜催你回家，她已经对你失望了。,失望,negtive
1372, 青春赋予你锋芒和敢拼的力量，不要让它失望。,失望,negtive
1373, 不渴求，不排斥；不希望，不失望。进退由心。,失望,negtive
1374, 现在的我不会再依赖别人，因为我受够了失望。,失望,negtive
1375, 失望变成了绝望，我也不再对你抱有任何幻想。,失望,negtive
1376, 从最初的奢望到希望，然后现在得到的是失望。,失望,negtive
1377, 我不会等你很久。等失望攒够了，我就会离开。,失望,negtive
1378, 爱，必然与嫉妒并存，正如失望在幸福里存在。,失望,negtive
1379, 别伤心，别流泪，别心痛，别失望，你还有我。,失望,negtive
1380, 失望并不可怕，怕的是心存侥幸不够彻底绝望。,失望,negtive
1381, 不管别人怎么说，放心相信我不会让你失望的。,失望,negtive
1382, 那个让我一直依靠的家，爹地，你让我好失望。,失望,negtive
1383, 没有希望，就不要给我期望，否则我会更失望。,失望,negtive
1384, 本来人生最大的失望，不是死亡，而是不意思。,失望,negtive
1385, 失望是不是，但是不好怕，性命中原充满失望。,失望,negtive
1386, 对一个人的宽容，完全是来自于无数次的失望。,失望,negtive
1387, 游走在悲欢离合的边界，迷途失望在心的旅途。,失望,negtive
1388, 不去期望，不会失望，得到了便是更多的惊喜。,失望,negtive
1389, 经感觉到了最彻底的失望，是不能再回头的了。,失望,negtive
1390, 明知没有希望，偏偏还要奢望，结局只能失望。,失望,negtive
1391, 总是抱着美好昦幻想，到最后不疾而终昦失望。,失望,negtive
1392, 失望就像一盆凉水从头泼到脚只是无尽的冰冷。,失望,negtive
1393, 始终在失望边缘徘徊，继续着遥遥无期的等待。,失望,negtive
1394, 因为我对你有所期待，所以才会有这么的失望。,失望,negtive
1395, 失望累积到一个度，我就会离开，从此不回头。,失望,negtive
1396, 失望中的失望没有人能够完成得了臣妾的考验。,失望,negtive
1397, 我真的很讨厌那种给我希望又让我失望的感觉。,失望,negtive
