,text,tag,senti_polarity
527, 只有看到这样的一个你，我才可以放心的离开。,伤心,negtive
528, 那些说死也不离开的人不用他死就已经离开了。,伤心,negtive
529, 不离开的才是真心真意，走了的都是虚情假意。,伤心,negtive
530, 当我们离开电脑室，往往第一件事就是找拖鞋。,伤心,negtive
531, 太多太多让你迷惑，最后你还是离开了我。,伤心,negtive
532, 若你选择离开，那就请你不要回头。,伤心,negtive
533, 眼泪离开了眼睛风，吹散了我的发谁来替我梳。,伤心,negtive
534, 君不懂臣妾没关系，臣妾离开君，别介意。,伤心,negtive
535, 如果真心换来的不是伤害，谁又会选择离开。,伤心,negtive
536, 你腻了，离开了，我会一直怀念你。,伤心,negtive
537, 宁愿是我的离开，换来的是你不安的忏悔。,伤心,negtive
538, 如果狠心离开，那么就不要谈什么鸟语再见。,伤心,negtive
539, 不合适就要学会先放下，离开未必是一件坏事。,伤心,negtive
540, 狠高兴你能来，也不遗憾你是否会离开。,伤心,negtive
541, 你离开了，我只不过是少了一个习惯而已。,伤心,negtive
542, 你让人无法割舍，找不出任何理由想要离开。,伤心,negtive
543, 带着你们给的虚情假意，远远的离开你们。,伤心,negtive
544, 什么都不必多说，既然离开了，就不会回头。,伤心,negtive
545, 我可以忍受你对我的欺骗，直到你离开我为止。,伤心,negtive
546, 我怕有天你会离开，所以不敢那么爱。,伤心,negtive
547, 如果有一个人开始怠慢你，请选择离开。,伤心,negtive
548, 若爱，请深爱，若不爱，早离开对谁都好。,伤心,negtive
549, 我的勇气，却看着你们一个个的离开。,伤心,negtive
550, 你离开了，我还在原地傻傻的画着幸福线。,伤心,negtive
551, 只是，再辉煌也要落幕。再不舍也要离开。,伤心,negtive
552, 离开了，必须长大了；不爱了，必须放下了。,伤心,negtive
553, 离开你以后，讲快乐也是一种强求。,伤心,negtive
554, 原来你一直没离开。因为我在回忆里看见了你。,伤心,negtive
555, 不要轻易去爱，爱了就不要轻易再离开。 www.yipinjuzi.com,伤心,negtive
556, 再爱一次也是如此，离开你后仍会痛不欲生。,伤心,negtive
557, 什么都没变，只是我在，你离开了而已。,伤心,negtive
558, 我埋下最后一滴泪，不带感情的离开。,伤心,negtive
559, 哪有什么离开和辜负，一开始就不合适。,伤心,negtive
560, 沉默注视，默默付出，然后默默的转身离开。,伤心,negtive
561, 当你转身离开，抱歉，我不会在等你。,伤心,negtive
562, 你若在晴天一切安好，我便离开不再来。,伤心,negtive
563, 说了那么多，只不过是你想要离开的一个理由。,伤心,negtive
564, 总有一天，我会不带声响的离开你。,伤心,negtive
565, 很多人说久伴我，如今慢慢一个个都离开了我。,伤心,negtive
566, 如果你已不在爱我，请你离开我的世界。,伤心,negtive
567, 找不到一个坚持的理由，我就选择离开。,伤心,negtive
568, 时过境迁才知道离开的你，早已成为了回忆。,伤心,negtive
569, 倔强的扬起头、趾高气扬的离开，头也不回。,伤心,negtive
570, 当梦醒的那一刻，才知道你真的已经离开了。,伤心,negtive
571, 当初给了我幸福，害得我现在没有用勇气离开。,伤心,negtive
572, 是你想要离开，却也难忘我们曾经的爱。,伤心,negtive
573, 终究都是路过，终究都会离开，何必太过留恋？,伤心,negtive
574, 我的女神、不温柔、不淑女、不会离开我。,伤心,negtive
575, 从你离开那刻起我的行程就没有耀眼的梦。,伤心,negtive
576, 为何总在我想离开的时候，来光临我的梦。,伤心,negtive
577, 我终于要带着我，长长短短的刺离开你了。,伤心,negtive
578, 我以为只要你不离开，她就不会成为插曲。,伤心,negtive
579, 若非生离，绝不死别。你怎么会舍得离开我。,伤心,negtive
580, 我等不到你说的那一天了，我先离开了。,伤心,negtive
581, 如果有天我离开了你，你还会不会来找我。,伤心,negtive
582, 离开你我才发现自己，那爱笑的眼睛流过泪。,伤心,negtive
583, 自从你离开。我对你的思念从未停止过。,伤心,negtive
584, 若离开以后，你便不会在碰到第二个我。,伤心,negtive
585, 我的不离不弃，是否能换来你的不曾离开。,伤心,negtive
586, 别说你怕来不及，除了离开我全部纵容你。,伤心,negtive
587, 离开你很久了，可是曾经的一切却无法忘记。,伤心,negtive
588, 除了生离死别，所有的离开都只是不够爱。,伤心,negtive
589, 懂你的人因疼惜而无可取代，才不离开。,伤心,negtive
590, 如果你认为我真的可有可无，请你离开我。,伤心,negtive
591, 突然发现，你离开之后我的世界一片空白。,伤心,negtive
592, 我的生活越来越糟，遭到连你都想离开我。,伤心,negtive
593, 我们终究是彼此的过客，遇就铭记，离开就忘记。,伤心,negtive
594, 说的那么多，只不过是你想要离开的借口而已。,伤心,negtive
595, 习惯你的离开，不再想念也是习惯的习惯。,伤心,negtive
596, 在你离开之前，我会先让你尝尝被甩的滋味。,伤心,negtive
597, 转身离开，昏暗的灯光下你看不到我的泪。,伤心,negtive
598, 我一生中最大的愿望，就是不要离开你。,伤心,negtive
599, 我坚信真正爱我的人，他永远都不会离开我。,伤心,negtive
600, 如果哪天，你离开了，我的生命也就结束了。,伤心,negtive
601, 如果有一天，我已经老了，谁会离开我，回味。,伤心,negtive
602, 最终、会走的.请、别在我习惯后离开.,伤心,negtive
603, 如果有一天我离开了，还有谁记得我曾经来过。,伤心,negtive
604, 离开了，我们假装对彼此炫耀自己有多幸福。,伤心,negtive
605, 最亲密的影子也会子黑暗降临离开你。,伤心,negtive
606, 我怕在你离开的时候，我会掉眼泪。,伤心,negtive
607, 爱我好久的人离开了，我以为他会一直纵容我。,伤心,negtive
608, 眼泪总会流，而你总有一天也会离开我。,伤心,negtive
609, 我知道，我们都将离开，我们都不会再回来。,伤心,negtive
610, 如果就这样一直保持下去也没事我只怕离开。,伤心,negtive
611, 这次又是你先离开，任我怎么呼唤也没有再回来。,伤心,negtive
612, 就算付出再多，要离开的人，终究是会离开。,伤心,negtive
613, 你走的无声无息，从未告诉我为什么要离开。,伤心,negtive
614, 我们都在互相嫌弃，但谁都没说过要离开。,伤心,negtive
615, 无论是谁离开了，地球都不会停止转动。,伤心,negtive
616, 你不理我，我就消失，离开你熟悉的身影。,伤心,negtive
617, 这世界，我已厌倦了狠久，却狠不下心离开。,伤心,negtive
618, 你离开以后，那最温暖的怀抱我再也触不到。,伤心,negtive
619, 每次离开电脑桌，第一件事就是找拖鞋。,伤心,negtive
620, 也许，离开是对彼此最大的宽恕和爱。,伤心,negtive
621, 曾经离开你的人，必然会离开你第二次。,伤心,negtive
622, 今天早上，突然惊醒。你离开我已经整整天了。,伤心,negtive
623, 有些人不珍惜的离开，或许有更好的人等你。,伤心,negtive
624, 我不敢奢望太多，你不要离开就好。,伤心,negtive
625, 如果不爱她，就离开，苦了自己还束缚别人。,伤心,negtive
626, 转过身、这一次，再也没有犹豫，大步离开。,伤心,negtive
627, 抬头，微笑，转身，离开，就是这么个性。,伤心,negtive
628, 你离开我的那一瞬间，我的时间、已经改变。,伤心,negtive
629, 当离开，我才知道有种感觉叫思念。,伤心,negtive
630, 原来最深的爱，便是要最痛的离开。,伤心,negtive
631, 你说你要离开一些时候，是不是不会回来了。,伤心,negtive
632, 昨晚梦见你了，可是梦见的却是你离开了我。,伤心,negtive
633, 自从你离开我之后，我不曾发自内心地笑过。,伤心,negtive
634, 离开，我不见得生活会比你过得更快乐。,伤心,negtive
635, 你说过你不会离开我，我却那么倔强的相信。,伤心,negtive
636, 如果你不离开我，我会在你身边直到生命结束。,伤心,negtive
637, 离开这座城市的那一刻起，脑子里想的都是你。,伤心,negtive
638, 曾经说爱我到死的人，居然离开了我。,伤心,negtive
639, 我转身的离开，只是不希望你看到我落泪的样子。,伤心,negtive
640, 放你离开。是我活到现在最倔强的妥协。,伤心,negtive
641, 离开树的叶，属于地上的世界了解。,伤心,negtive
642, 自从你离开，心中再也没有担心，再也没有牵挂。,伤心,negtive
643, 当你离开的时候，我发现我的笑容又一些麻木。,伤心,negtive
644, 不管有多爱，到最后还是要离开。,伤心,negtive
645, 向我说了要和我在一起，就不要在离开我。,伤心,negtive
646, 在你离开我之前，请把偷走的心还给我。,伤心,negtive
647, 在爱与不爱之间徘徊，最终选择了离开。,伤心,negtive
648, 请在我的生命里，选择留下或离开。,伤心,negtive
649, 落叶离开了大树，就像我当初离开了你。,伤心,negtive
650, 总是要到离开时，你才会叫我留下。,伤心,negtive
651, 离开了，继续走下去，连回头的念想也不会有。,伤心,negtive
652, 当初你做不到的时候为什么不选择离开我。,伤心,negtive
653, 我最美好的年华，在他离开之后全部都已经终结。,伤心,negtive
654, 真正要离开的人会一声不吭连句再见也没有,伤心,negtive
655, 我是被你遗忘的精彩，你却带着记忆离开。,伤心,negtive
656, 你离开时未曾回眸，所以，我嘲笑了我。,伤心,negtive
657, 原来是怕你会离开我，现在是怕我会离开你。,伤心,negtive
658, 你总想在别人心里扎根，然后不痛不痒的离开。,伤心,negtive
659, 直到受伤才明白离开你是有多接受不来。,伤心,negtive
660, 重低音下的疯狂，什么你离开我不能过得很好。,伤心,negtive
661, 既然选择靠近你，就没想要轻易离开你。,伤心,negtive
662, 可不可以和世界请个假，我想暂时离开一下。,伤心,negtive
663, 只要你想要的我都会给你，包括让我离开你。,伤心,negtive
664, 若要前行，就必须要离开你现在停留的地方。,伤心,negtive
665, 你随便的走进我的世界，又未经允许的离开。 （一品句子网）,伤心,negtive
666, 你说不离开，可怎么舍得手放开的那么快。,伤心,negtive
667, 爱我的不会离开，不爱我的就算拥有也会失去。,伤心,negtive
668, 失去的不会回来，回来的还会离开。,伤心,negtive
669, 我费劲一切让你离开我，只为让你幸福。,伤心,negtive
670, 好多话来不及说出来，最后只能遗憾的离开。,伤心,negtive
671, 说不离开的是你后来一声不吭掉头走的也是你。,伤心,negtive
672, 别难过，我的离开，能成全，你的幸福。,伤心,negtive
673, 如果你一直都在，我就不会转身离开。,伤心,negtive
674, 有时候。转身离开要好过装作若无其事的坚持。,伤心,negtive
675, 实在想不到，你有一天会以这种方式离开。,伤心,negtive
676, 我不管不顾跟你走，最后你不管不顾的离开。,伤心,negtive
677, 你要的幸福咱给不了，所以请你自己离开。,伤心,negtive
678, 最后能够给予她的爱，就是让她没有遗憾地离开。,伤心,negtive
679, 全世界最不想离开你，陪我到地老天荒。,伤心,negtive
680, 不想陪我到最后的人趁早离开、好吗？,伤心,negtive
681, 想象你离开的那一刻如果我有留下你的勇气。,伤心,negtive
682, 每次我离开她，有远行的时候，天都会下雨。,伤心,negtive
683, 依依不舍的是你的离开，默默怀念的是我们的爱。,伤心,negtive
684, 我的心并不是娱乐场所，离开了就不要再回来。,伤心,negtive
685, 原来，你真的可以做到，没有留恋的离开。,伤心,negtive
686, 我不聪明，可是离开之前你想讲什么我都明白。,伤心,negtive
687, 原来离开你以后我会撕心裂肺的哭。,伤心,negtive
688, 有一种等待会心碎。,伤心,negtive
689, 爱到最后，你离开了也带走了我的心。,伤心,negtive
690, 走不到永远于是枯萎于是心碎。,伤心,negtive
691, 既然选择离开，请别拿为了我好来敷衍我。,伤心,negtive
692, 心碎的声音，打破了夜的宁静。,伤心,negtive
693, 臣妾离开的瞬间有没有感觉痛到无法呼吸。,伤心,negtive
694, 曾经的曾经，我扪都心碎了。,伤心,negtive
695, 三毛：用一个转身离开，用一辈子去忘记。,伤心,negtive
696, 你还是选择离开，她给的幸福我学不来。,伤心,negtive
697, 我以为我离开了你会想念，原来只是我以为。,伤心,negtive
698, 亲爱的，你的离开就是我想要的未来。,伤心,negtive
699, 不断的微笑然后逃离。不断的重叠然后离开。,伤心,negtive
700, 在你离开我以后，我能做的事情一件也没有了。,伤心,negtive
701, 原来，你的离开并没有让我感觉到很心痛~,伤心,negtive
702, 现在的感觉，就跟当初你离开的那一刻相同。,伤心,negtive
703, 君就那么惊喜的出现然后又那么不经意的离开。,伤心,negtive
704, 我尽量给你们所有人温暖，只期盼你们不离开。,伤心,negtive
705, 没有人能带走你的男人，除非他自己想离开。,伤心,negtive
706, 离开了谁，失去了谁，谁都不是谁的谁。,伤心,negtive
707, 说再见最好的方式是带着笑容离开。,伤心,negtive
708, 你得从我的记忆中离开，我才能自由。,伤心,negtive
709, 再好的人终会离开，谁都没有义务陪你一辈子。,伤心,negtive
710, 离开过后，我会努力改掉我对你的习惯的。,伤心,negtive
711, 伤心了，心碎你，你开心了。,伤心,negtive
712, 不要以为我一直在你身后，我累了我也会离开。,伤心,negtive
713, 转身陌路当你转身离开的那一刻、一切都结束了。,伤心,negtive
714, 你离开之后，我才记起挖掘潜藏在深处的温柔。,伤心,negtive
715, 你说爱我、就要离开我我觉得这是你敷衍我。,伤心,negtive
716, 如果说你要离开，请让我狠狠的哭一场。,伤心,negtive
717, 我心碎的声音感觉很清晰。,伤心,negtive
718, 心碎了，是黏不回来的。,伤心,negtive
719, 如若你懂我，心碎也快乐。,伤心,negtive
720, 离开就是离开，没必要找那么华丽的借口。,伤心,negtive
721, 咬着牙对自己说，一定要以最骄傲的姿态离开。,伤心,negtive
722, 女生的心碎，来自男生的承诺。,伤心,negtive
723, 谁都可以离开，以后的路我一个人走。,伤心,negtive
724, 突然发现，我再也没有离开你的力气了。,伤心,negtive
725, 你已离开我得世界，但是我却还在默默得想。,伤心,negtive
726, 当你要离开的时候，请你确定你以后不再爱。,伤心,negtive
727, 眼泪可以不流，但心碎不能救。,伤心,negtive
728, 不要担心我会离开你，就算你赶我走也不走。,伤心,negtive
729, 毅然决然离开，不再欺骗自己你还爱着我。,伤心,negtive
730, 不好的人，以后回头看都会庆幸他的离开。,伤心,negtive
731, 走过那熟悉又陌生的地方，离开了还真是舍不得。,伤心,negtive
732, 我的爱，徘徊在，你离开的，门外。,伤心,negtive
733, 你的离开，让我回过头才发现你早以消失人海。,伤心,negtive
734, 你要对我好，不然说不定哪天我就离开你了。,伤心,negtive
735, 当你离开我的世界，我也能获得一片安静。,伤心,negtive
736, 你就象是空气，离开你我会渐渐不能呼吸。,伤心,negtive
737, 难怪爱会离开，就连曾经住过的小窝都已关门。,伤心,negtive
738, 说好一起走下去的幸福，最后却各自离开。,伤心,negtive
739, 大概等我离开了你，我就会想到你的好了。,伤心,negtive
740, 尽管心痛甚至心碎也要微笑。,伤心,negtive
741, 在你转身离开的以后我只能低头沉默许久许久。,伤心,negtive
742, 我一直在你身旁从未离开，只是你选择视而不见。,伤心,negtive
743, 离开其实并不代表遗忘，它们两者毫无关系。,伤心,negtive
744, 我在等一个死皮赖脸都不会离开我的人。,伤心,negtive
745, 我想离开这个城市，然后再忘记现在的一切记忆。,伤心,negtive
746, 你都离开我了，为什么还把思念留给我一个人。,伤心,negtive
747, 我知你在，我知你爱。恕我离开，恕我不爱。,伤心,negtive
748, 离开你，我才发现我可以比谁都笑的快乐。,伤心,negtive
749, 厌了你就离开吧，我真不怪你，毕竟我很差。,伤心,negtive
750, 只有，认清了你内心的牢笼，你才能离开它。,伤心,negtive
751, 别等我离开才说爱我，这样的话我听得太多。,伤心,negtive
752, 即使离开，心上的伤痕还是无所痊愈。,伤心,negtive
753, 给我１个结果，好让我潇洒没有遗憾的离开。,伤心,negtive
754, 梦醒了，心碎了，你走了。,伤心,negtive
755, 多希望我们还没有长大，你还没有离开。 www.yipinjuzi.com,伤心,negtive
756, 即使是离开了你，我还有那属于自己的回忆。,伤心,negtive
757, 我第一次感到彷徨，是在你离开我的那一天。,伤心,negtive
758, 捂住耳朵，听自己心碎的声音。,伤心,negtive
759, 再完美的理由，也只是为离开找一个借口。,伤心,negtive
760, 别来打扰。如果保证不到一辈子都不会离开我。,伤心,negtive
761, 当我已经不能离开你的时候，你已经离开我。,伤心,negtive
762, 我的心碎了可是我没有胶水。,伤心,negtive
763, 我不知道，离开了我的你现在是不是很快乐。,伤心,negtive
764, 你的背，很暖，靠在那里怎么都舍不得离开。,伤心,negtive
765, 一句离开，那么简单。却让我肝肠寸断。,伤心,negtive
766, 转身便离开了，但，只是一个转身，便泪流满面。,伤心,negtive
767, 如果我离开你会舍不得，那请你一定告诉我。,伤心,negtive
768, 如果你爱我，就请你好好爱，不爱请离开。,伤心,negtive
769, 为什么。都要选择╮╮回避与离开。,伤心,negtive
770, 离开遇见你的那条街，我才开始掉眼泪。,伤心,negtive
771, 夕阳刚刚散去最后一抹余晖，你就无情的离开了。,伤心,negtive
772, 听，心碎的声音依旧清晰。,伤心,negtive
773, 伤情，是眼泪；伤心，是心碎。,伤心,negtive
774, 嘘……听，心碎的声音……,伤心,negtive
775, 有时候离开并不意味着结束，而是另一种一开始。,伤心,negtive
776, 总有人傻到用离开的方式教会另一个人学会珍惜。,伤心,negtive
777, 没有谁，比君爱臣妾，但臣妾还是选择离开君。,伤心,negtive
778, 找不到回去的路我多希望自己从来就没离开过。,伤心,negtive
779, 遗憾过后的心碎，弥补不了了。,伤心,negtive
780, 是不是因为缺点太多，所以都离开了我。,伤心,negtive
781, 那个离开的背影背后，怀有一张苦不堪言的脸。,伤心,negtive
782, 我爱的那个他，就这样悄无声息地离开了我。,伤心,negtive
783, 眼泪的原料是血，配料是心碎。,伤心,negtive
784, 你的离开，让我的世界又恢复了凄凉的颜色。,伤心,negtive
785, 爱永远都自私让每个人受伤，自己却悄悄离开。,伤心,negtive
786, 离开，即使一个人也罢，懂得就好。,伤心,negtive
787, 我就离开了一会，你就给我整了个+，我特感动。,伤心,negtive
788, 既然我总让你生气，那为什么你不离开我。,伤心,negtive
789, 从来不用回忆你，因为不曾离开你。,伤心,negtive
790, 无论我们离开多久，回来后我们感情依旧。,伤心,negtive
791, 跟尓踏过很多足印，舍不得离开，舍不得转身。,伤心,negtive
792, 如果你离开了这里，我就去你的世界找你。,伤心,negtive
793, 在你转身离开之前，我绝不会让眼泪掉下来。,伤心,negtive
794, 你说你不会离开我，结果你走的比谁都洒脱。,伤心,negtive
795, 当我还没来得及回头，你却已经转身离开。,伤心,negtive
796, 因为在乎，所以伤害，因为伤害，所以离开。,伤心,negtive
797, 当我们离开时，才发现，我们什么都带不走。,伤心,negtive
798, 我累了，我伤了，我心碎了。,伤心,negtive
799, 是不是我一辈子兜宠你让你，你就兜不离开我。,伤心,negtive
800, 我的心碎了，拿胶水把他粘上。,伤心,negtive
801, 如果注定离开，请不要留给我太多回忆。,伤心,negtive
802, 爱我的人不会离开我，因为他知道我会难受。,伤心,negtive
803, 当你想离开我的时候，请记得沉默的离开。,伤心,negtive
804, 这人生路上，还有多少心碎。,伤心,negtive
805, 留不住的人就像一阵风，刚遇见就要离开。,伤心,negtive
806, 离开那天凝望着你的脸，你却笑着说再见。,伤心,negtive
807, 抓住机会，全心付出，不留遗憾的离开。,伤心,negtive
808, 这次是我坚决离开，只是因为我不想再被你伤害。,伤心,negtive
809, 你的离开，带走了我生命中仅存的一丝空气。,伤心,negtive
810, 别再说，别说珍重，就悄悄的离开吧。,伤心,negtive
811, 如果爱请你拼了命的爱，如果不爱请尽早离开。,伤心,negtive
812, 当初是你选择离开我，让我们彼此变成目生人。,伤心,negtive
813, 离开这繁华的地方，去寻找那属于我们的爱。,伤心,negtive
814, 你离开，我不会哭，我会假装我依然很幸福。,伤心,negtive
815, 我都送你离开千里之外了，你咋又回来了捏。,伤心,negtive
816, 站在阳光背后的阴霾处，静看时光悄然的离开。,伤心,negtive
817, 没有褶皱的回忆，你用离开烫下了完美的句点。,伤心,negtive
818, 爱我的你已经在离开你的那一秒死了。,伤心,negtive
819, 既然已经决定离开我的世界，那就别回头。,伤心,negtive
820, 人，切莫自以为是，地球离开了谁都会转。,伤心,negtive
821, 我曾在乎的人，最终还是以各种理由离开了我。,伤心,negtive
822, 看着你离开的背影，我心碎了。,伤心,negtive
823, 当流下来，才晓得，离开也是另一种清楚。,伤心,negtive
824, 终于、我愿意面对你离开【再见、再也不见】,伤心,negtive
825, 我会带着曾经的美好离开，再也不回来。,伤心,negtive
826, 失心，空心，最后便心碎了。,伤心,negtive
827, 最美的不过你爱我，最痛的不过你离开。,伤心,negtive
828, 感谢你离开我，让我再有放纵自己的理由。,伤心,negtive
829, 谁离开谁都可以活、那些虚伪的朋友们注意下。,伤心,negtive
830, 如果你的爱我承受不起，我会自己离开。,伤心,negtive
831, 你的情绪会影响我的情绪，你的离开让我心痛。,伤心,negtive
832, 心动的那刻，是心碎的开始。,伤心,negtive
833, 都离开了，何必以念旧的名义说还想回到过去。,伤心,negtive
834, 松开你的手，离开你左右，我还是快乐的。,伤心,negtive
835, 想念变成怀念，心痛变成心碎。,伤心,negtive
836, 当我还感觉到你的气息时。就认定你不会离开。,伤心,negtive
837, 杉杉说即使封腾欠别人几个亿她也不会离开他！,伤心,negtive
838, 你离开在那一年寒秋，那些记忆却不曾冷却。,伤心,negtive
839, 有些人，总会随着时间的改变慢慢离开你的生活。,伤心,negtive
840, 我想有个男人的心，到我的头发白不离开。,伤心,negtive
841, 你说不喜欢我，我转身离开，就此忘记。,伤心,negtive
842, 你的笑容好美，美的让我心碎。,伤心,negtive
843, 请你从我的梦里出去，或者，再也不要离开。,伤心,negtive
844, 你打破了我的平静，然后转身潇洒的离开。,伤心,negtive
845, 你要的，现在的我给不了，你可以选择离开。,伤心,negtive
846, 也许离开是你和我之间最好的一种解脱。,伤心,negtive
847, 我给的爱从未离开，只是，他从没在意过。,伤心,negtive
848, 臣妾想等待，可却还是选择离开。,伤心,negtive
849, 你们地球人太危险了，我要快点离开这。,伤心,negtive
850, 没有人会永远陪你，影子在天亮也会离开。,伤心,negtive
851, 你把我带到了哪座孤岛，又躲闪的离开。,伤心,negtive
852, 不要离开，我怕你离开我就再也没有人关心。,伤心,negtive
853, 心碎了一地，却无力拾起。,伤心,negtive
854, 终于还是离开了，忘了怎么去怀念。,伤心,negtive
855, 你能否别急着离开，我一人走不完这颠沛流离。,伤心,negtive
856, 若是想念，那请思念。若是不爱，那请离开。,伤心,negtive
857, 在眼神交融的一霎那，心碎了。,伤心,negtive
858, 我想整天与你腻在一起。可是，你要离开我了。,伤心,negtive
859, 我只想告诉你，我一直都在，从未离开。,伤心,negtive
860, 既然来了为何要离开，既然爱了为何要伤害。,伤心,negtive
861, 在你离开的那一刻，我所有的坚强瞬间瓦解。,伤心,negtive
862, 如果能离开这里，我可以一辈子都不愿在回来。,伤心,negtive
863, 你离开以后，我听见爱被悄悄捏碎的声音。,伤心,negtive
864, 这是什么声音，心碎的声音。,伤心,negtive
865, 如果没有离开你的那一天世界会突然变美好。 （一品句子网）,伤心,negtive
866, 离开后，你过的好幸福，幸福的让我心痛。,伤心,negtive
867, 你离开之后，我的心情，再也没有了情绪。,伤心,negtive
868, 如果离开能换回你的笑容，那你还是哭吧。,伤心,negtive
869, 离开，我的视线。我世界中也存在另一个人。,伤心,negtive
870, 谢你曾经来过，可是你已经遗憾的离开。,伤心,negtive
871, 尽管还不曾离开，我已对你朝思暮想。,伤心,negtive
872, 有些人教会你一些东西，然后就离开了。,伤心,negtive
873, 我不再让你感觉到光荣，你才会对我离开的吧。,伤心,negtive
874, 要离开，就永远不要回来，我不是收破烂旳。,伤心,negtive
875, 赐予你爱我的权利，剥夺你离开的勇气。,伤心,negtive
876, 当你离开的时候，我可以装作以释怀。,伤心,negtive
877, 拜你所赐，由于你的离开，介入了更好的人选。,伤心,negtive
878, 心碎了一地，渐渐没了呼吸。,伤心,negtive
879, 不好意思，我心碎了。,伤心,negtive
880, 以泪洗面的我，痛苦地怀念这个已经离开你的人。,伤心,negtive
881, 我们都做了很默契的事，我离开了，你不爱了。,伤心,negtive
882, 离开你的世界，带着我残缺不全的心。,伤心,negtive
883, 咖啡离开了杯垫，我忍住的情绪在很后面。,伤心,negtive
884, 最终我都是要离开，然后像风筝飞向很蓝的天。,伤心,negtive
885, 在你转身的路口，我一直没离开，一直在等待。,伤心,negtive
886, 只不过后来的离开，不是自己能把握的。,伤心,negtive
887, 说你在离开我的时候是怎样的心情。,伤心,negtive
888, 心碎了，拿什么去爱。,伤心,negtive
889, 为你哭，为你笑，烦恼让我背、所有的幸福快乐都是为你准备，不过不管怎样，这辈子你要记住的就是：心烦时，记住三句话：算了吧，没关系，会过去的，亲爱的我很爱你。,伤心,negtive
890, 世界没有脱离我们的心念而存在，心烦躁，世界多风多雨；心愤懑，世界雷电交加；心安静，世界平安静谧；心安住，世界美好忘言。心念是魔杖，而孩子生活在父母不同的修为中。,伤心,negtive
891, 愈是生气的话，你就愈没有力气去理会别的事情，许多更该用心去做去想去处理的事件，就在你漫天漫地的心烦意乱之中，被轻忽被漠视被省略了。因为，你只是一心一意地在生气。,伤心,negtive
892, 恋爱里总要经历这么一段日子，什么都看不惯，以前他的小可爱，如今是一大堆讨厌的小毛病，以前看他是透过万花筒，千姿百媚五彩缤纷，现在看他是翻白眼，里外都讨厌各种心烦。,伤心,negtive
893, 夏天那种让人无法躲避的酷热，真使人头痛，不论你走在烈日炎炎下的大路，或是已进入树木房屋的阴影；不论是在早晨还是在傍晚，那暑日的热总是伴随着你，缠绕着你，真让人心烦。,伤心,negtive
894, 不要活的太累，不要忙的太疲惫；想吃了不要嫌贵，想穿了不要说浪费；心烦了找朋友聚会，瞌睡了倒头就睡。有话就要说出来，有不满就要骂出来，有情绪就要发泄，有爱就要讲出来。,伤心,negtive
895, 现在才明白，要赚到足够令自己安心的钱，才能过上简单、安逸、自由的生活，才能让自己活得更有底气。所以，多花时间努力，少点功夫矫情。不要因为一时的心烦，做出一辈子的傻事。,伤心,negtive
896, 人，在繁忙时，在心神不宁时，在心烦意乱时，是很难认清自己，也很难听见自己内心深处的声音的。人只有在孤独的时候自己才是真正的主角，才可以独步聆听，真正演绎一个人的精彩。,伤心,negtive
897, 小草的内心世界几乎是封闭的，它从来不需要为外形的美丑而心烦。它所关心的是自己要设法活下去，为此必须和恶劣的环境搏斗，以便长出坚韧的身躯，争得阳光的照耀，得到更多的养分。,伤心,negtive
898, 凡人心，烦人心，人心烦，心烦人；心不烦，人不烦，不烦人，人不凡。凡尘世界从来不曾宁静，极度浮躁不安的，大都是凡人心。凡人浮躁在凡尘人海不安中，花朵宁静在大地葱郁的怀里。,伤心,negtive
899, 想说我还喜欢你。想问你喜欢我不。想懂你在想什么。想装所有的痛伤。想忘美好的过去。想忆却渐渐逝去。想静却心烦意乱。想哭却泪已流尽。曾幻想你我依然在一起。曾梦想我会一生有你。,伤心,negtive
900, 事少就烦！事多闲累！静不下心来！一点点小成就就以为自己多牛掰！跟人一比才知道自己是坨！在哪里都不安稳，不是周围环境和生活城市的问题、是自己心烦气躁，什么都想要，什么都得不到！,伤心,negtive
901, 有人说：心静了，才能念佛，不然是一种亵渎。岂不知，念佛的作用，就是让心清净，古大德云：念佛入于乱心，乱心不得不佛。所以，当我们的心烦乱时，可以念佛号、抄佛经、听佛乐、唱佛歌。,伤心,negtive
902, 肚子饿，没人做；菜凉了，没人热；睡觉了，冷被窝；关灯了，没人摸；心烦了，没人说；高兴了，没人乐；生病了，没人管；想你了，很寂寞；老婆，我很想念你，7.30.问候你，快回来吧。,伤心,negtive
903, 如果你父母、朋友或兄弟姊妹不喜欢自己，他们可能挑剔你与身边的每一个人。请记住，他们挑剔你是因为他们有问题。其实他们内心有伤痛，记住这一点，你就不会因他们的行为感到特别心烦了。,伤心,negtive
904, 你是我全部的世界，一切开心烦恼都为你而来。只要你幸福，我就会在你的身边为你喝彩；如果你哭泣，我的心就会痛得再也不会跳动。421誓爱你，我愿意一辈子守候在你的身边，爱你直到永远。,伤心,negtive
905, 如果我反应迟钝了，一定是在想你；如果我心不在焉了，一定是在想你；如果我心烦意乱了，一定是在想你。以后的日子你就陪着我吧，不然这个世界上就多了一个神经病，少了一个为社会做贡献的人。,伤心,negtive
906, 因为你是我最好的朋友，虽然我们不再是抬头不见低头见，但你还是很清楚我顺不顺利心不心烦，你给我绝对自由的天空，却也在我的天空留下你飞过的投影，投下你凝视的风景，给我感激世界的源泉。,伤心,negtive
