,text,tag,senti_polarity
989, 人的好心情是自己给自己创造的，人的快乐是自己给自己织就的，人如果自己每天沉浸在郁闷里，人如果自己每天活在怨言里，活在不自在里，活在痛苦无奈里，活在一种嫉妒和仇恨里，活在一种梦想一夜爆发里，这是自己给自己寻找不自在和制造不快乐，是自己和自己过不去，是自己把自己不当人，是自己不能适应这个时代，不能摆正自己的位置和有一个良好的心态。,伤感,negtive
990, 如果爱是一生最美丽的相逢，那么不爱便是一生最无奈的邂逅。,伤感,negtive
991, 我的忧伤人生无奈人生有太多的无奈，怀念感叹人生无奈，幻想，期待，我想这就是人们所说活着的不同方式吧。,伤感,negtive
992, 女人哪有不喜欢算命的？当时小白兔就央求再三，目大师百般无奈，只好答应随便算一下。,伤感,negtive
993, 我睡不着，好无奈，你睡没，如在梦中则无须回复，路过并问好。若还醒着，速速发片安眠药过来，事属机密，看过即删。,伤感,negtive
994, 叶，看到的是树的绝情。风，看到的是叶的痛，树的无情。而树的痛，树的无奈又有谁能看到呢？,伤感,negtive
995, 其实真爱我只期待一次就是永久，就让我抓住你，吃定你，爱情中我演绎是饿狼的传说，唯有你可以终结我那发着绿光而无奈的眼神。就让我与你一样，用黑色的眼望着象征光明的你。,伤感,negtive
996, 已经记不起日期，只记得君忽忽地离去，君的背影突然间出现在臣妾的脑海里，不是不舍，也不是无奈，有的只是君摔门而去的声音。,伤感,negtive
997, 蓄谋已久的不安到底还是在爆发了悲愤无奈我是在奢望什么在现在的时光下将寂寞自圆其说。,伤感,negtive
998, 许多时候，那些我们无奈改变的事件，终极转变了我们。岁月真是个巧妙的东西，它会掩饰一些东西，可也会深入一些东西，我们在流年里学着成长，同时也学着忘却。兴许一个人，要走过良多的路，阅历过生命中无数从天而降的繁荣跟凄凉后，才会变的成熟。,伤感,negtive
999, 如果连你都不愿去做的事情，别人一定也不愿意去做。即便是别人去做了，一定是事情不得不做，而你又不去行动，那是被迫无奈。,伤感,negtive
1000, 不是所有的风景，都是繁华；不是所有的旅途，都是阳光。有些坎坷，要一个人独自面对；有些风雨，要一个人独自经历。始终用一颗如水的心态，静静面对生活，即便是凋零，也曾绽放过；始终用一颗温暖的心，拥抱生活，即便是无奈，也曾努力过。经历着感受着温暖着，用一朵花的微笑，坦然面对生活。,伤感,negtive
1001, 无奈，总是爱行走，像一朵格桑花，一步一苍凉，很少有人知道，它很骄傲。,伤感,negtive
1002, 臣妾多么想喝一杯酒，正因它能让臣妾忘掉忧愁。臣妾多么想和君一齐走，但是无奈却占据心头。臣妾多么想让眼泪哗哗的流，但是男生的坚强却让臣妾不能够。臣妾不知道君还能让臣妾等多久，无论天长和地久，臣妾都愿意永远为君等候。,伤感,negtive
1003, 一男人总找不到女友，无奈去算命。算命师你前半生注定没女人，那人眼睛一亮后半生呢？算命师说后半生你就习惯了。,伤感,negtive
1004, 我的心还是不够坚强的百毒不侵，那么请放我在一个安静的角落独自品尝自己的软弱与无奈，一开始慢慢的学着明白，怀念早已失去了颜色，爱恋只是一个符号。,伤感,negtive
1005, 人生的无奈不在于没有选择的余地，而恰恰是因为需要作出太多的抉择。,伤感,negtive
1006, 给孩子最好的，哪怕很少。给孩子最好的，尽管不是地位、金钱。给孩子最好的，不是我们的无奈和恶习。,伤感,negtive
1007, 是谁的华丽转身，成就了我一世的痴等。往昔，烟沙漫掩。我掬一把流年，将你深深的思念。看，那绕在指尖的思念，流入沧海，却进不了你的心田。原来，对白是为了缅怀那深秋的无奈，那笔下淡淡的墨色，在素纸上渐渐晕开，却挽不住你的放荡不羁。,伤感,negtive
1008, 你说的永远，就像烟火的光芒，不能一直在我的身旁，所谓永远，其实由无数的短暂组成。每一个失恋的人上辈子都是折翼的天使。当那份爱情最终因为各种原因不得不中途离散消逝，曾深爱过的双方便只好无奈感伤，让人情何以堪。亲爱的，我只想牵你的手，一起走到白发苍苍。,伤感,negtive
1009, 我们总是借助一些事物来回忆自己已逝的无奈。,伤感,negtive
1010, 我站在这里，眺望你来时的路，却看不见你身影。无奈的想起，你已经踏上了去往你工作的地点。,伤感,negtive
1011, ⊙人的生命之所以宝贵，正因为它有昙花一现的美丽。无论我们能对抗什么，都对抗不了时间，我们应该在有限的生命里读懂生活的真谛，理解生命的意义。无论在任何情况下，都会顺理成章地走完自己的人生，即使变老也无须无奈，放轻松自己紧张的神经，生如夏天的花．死如秋叶，平静充实地去等待和接受我们与生的宿命。尽管没有不老的容颜和强健的翅膀，但一样可以用心用梦用理想去飞翔，像朝阳一样夺目，如焰火一样的绚烂，似花一样的美丽。,伤感,negtive
1012, 那时月亮圆，风儿绵，花儿香甜，现在月常缺，风吹寒，花儿凋谢去容颜，告别了小时候的天真，迎来了长大了的无奈，生活悲欢，只好别了童年，为明天精彩谱写新的灿烂。,伤感,negtive
1013, 生活是一种向前的信念，而不是一种妥协的无奈，更不是用烦恼来填充的生命往来，不能乐观的改变生命，那么生命就会被悲观所改变。,伤感,negtive
1014, 艺人没有舞台是一种无奈；艺人不懂得下台是一种悲哀。,伤感,negtive
1015, 几回痴癫，泪流满面，含笑中挥手告别花开花谢的匆匆。在世界最凄美的角落，于瑟瑟风雨中酣饮着那份离伤，衔着尘世的无奈，悄悄的奔赴未知的流离。,伤感,negtive
1016, 希望在我的生活中从此雨过天晴，一切如同彩虹一样美丽，如阳光一样灿烂。希望有一天能找到一片真正属于自己的天空。能够拥有一份永恒的爱，不再茫然，不再无奈，不再有遗憾。,伤感,negtive
1017, 【宽容是一种为人处世的艺术，宽容别人并不是懦弱的表现，也不是在无奈的时候不得不作出的选择。能够在短暂的生命中容忍别人错误的人，能够让自己的生活中充满快乐，让自己的人生更加快乐。】,伤感,negtive
1018, 寂寞是一种无奈的选择，寂寞是因为没有找到合适的同行者，寂寞是为了孤独背后的解脱，寂寞的过程，就是一个找找真爱的过程。找不到对的人，其实很可能是，改不掉错的自己。,伤感,negtive
1019, 最无奈的莫过于现在，看不到前途，走不出迷途。,伤感,negtive
1020, 【唯美经典】1.曾经试着，用微笑细数你给的伤，无奈最后，泪却随微笑流出眼眶。2.时间的沙漏沉淀着无法逃离的过往，记忆的双手总是拾起那些明媚的忧伤。3.心总是在最痛时，复苏；爱总是在最深时，落下帷幕。4.爱上你，只用了一瞬间，忘记你却用了一辈子，甚至还不够。5.你一定知道什么叫覆水难收。,伤感,negtive
1021, 生活中，可能是春风得意，也可能是坎坷不平，但不管道路如何，我们都得走下去。也许，我们会感荣耀，也会遭遇屈辱，以平与的心态去面对，要知道世界就是这样，我们无法去选择，也无力去改变。置身其中，更多是适应，把心放平，把心放轻，平静的面对，不管怎样，少一些无奈与感慨，多一份从容与淡然。,伤感,negtive
1022, 风神的支支利箭呼啸着射向无奈的大地，发出一阵阵欢呼声。路边的树儿们尽量摆动着笨拙的肢体，躲避刷刷的雨箭，尽管如此，树儿们还是片刻就遍体鳞伤了。屋前的小池塘里不一会儿就积满了一大片黄水，河面上的绿萍像一个个受惊的小孩，蜷缩在池塘的角落里，河水随着风向剧烈地转动，河面上波浪起伏不停。,伤感,negtive
1023, 不入相思门不知相思苦，想，是一种甜蜜的忧伤是一种痛苦的期待，念，是一种幸福的惆怅一种悲伤的无奈，想念君成了臣妾每日的必须。,伤感,negtive
1024, 走不进你深爱的那个人的心里是一种悲哀。而走进了那个人的心里，只能稍作停留，而只是他情感中的一个过客从此以后那个人只能在你的梦里出现，那是一种无奈。我深知留不住时光，更留不住你。望着你走远，望着你被夕阳拖长的身影，总是一声长长的叹息，总是两行温热的泪滴。握不住你的笑容，握不住你的真情。我只能在回忆中温存着那份柔情。,伤感,negtive
1025, 人生如梦。岁月太匆匆，轻叹流年，蓦然回首人到中年，看着镜中的容颜，心中有太多的感慨与无奈。所有的回忆恍若昨日渐行渐远，曾经的过往、曾经的曾经。在夜深人静时，恍若如梦的回忆，觉得一切都风轻云淡了。这世上有很多事情是你无能为力的，好端端的身体突然就生了重病，深信不疑的人突然就背叛了你，多年的友情突然就破裂了，刚刚还在微笑的自己突然就哭了。,伤感,negtive
1026, 最大的无奈则是你需要我的时候而我却要走了，带着对你眷恋依依不舍的离开了。,伤感,negtive
1027, 我不知道她的悲伤，有何缘由，从哪里一开始的又从哪里落下去。在寒冷的冬季，我的脑浆早已凝固。我看着她真是无奈。我很想告诉她其实你可以活的很快活可以很自由，仅仅是你的心没有走出去，还在阴影里自艾自怜。,伤感,negtive
1028, 倔强的我不想说告别，心里万般的不舍，却无奈地说着再见，从此互不打扰。,伤感,negtive
1029, 遥遥银河，无边无界，牛郎织女两相望，心的距离在咫尺；明月皎皎，三更相思，两端各诉无奈，惟见一帘幽梦。对你的爱，也许词不达意，也许忐忑不语，但无言却是心灵深处爱你的最高境界。七夕了，愿能与你共度佳节。,伤感,negtive
1030, 爱的痛楚，心知道，夜知道，泪知道；爱的距离，脚知道，梦知道，时刻也知道。远离的爱，不是脚步而是时刻；飘洒的爱，不是情绪而是心境！爱是等待，最无奈的是爱无归期；爱是应对面，最心动的是相对无语；爱是心连心，最伤感的是劳燕分飞。指暖心淡，爱在等待，爱在无言，爱在心间。,伤感,negtive
1031, 不风浪，就不能显示帆的本质；没有波折，就无奈咀嚼人生的乐趣。,伤感,negtive
1032, 【治愈系基地】活在这五浊的人世，烦恼一直未曾也永远不会离开我们，但我们也不要忘记，生命中有死亡的悲痛，是因为它同时有生的喜悦；有衰老的无奈，是因为它同时有青春的飞扬。而这些也都不过是现象世界中的曲折。就从现在起，让我们将我们那颗原来是安静明亮的心安定下来，再以这如金刚石柱般坚定不移的自性，自由出入于世界的烦恼与菩提。,伤感,negtive
1033, 在你离开很久很久以后，时间终于帮我治愈了心中的伤痛，最后我还是选择了搬离这个伤心地，因为害怕触景伤情，因为害怕治愈的伤口会再一次令人痛彻心扉。曾经因为一个人爱了这座城，如今也因为这个人离开了这座城，或许离开是最无奈的选择，却也是我最好的选择。,伤感,negtive
1034, 一生之中，太多的不知足蒙蔽了我们的双眼、心灵、理智，迷失了自我，丧失了许多本来属于我们的快乐，有人说得好：人生总是有许多的无奈与缺憾，去羡慕别人所得到的，不如珍惜自己所拥有的。,伤感,negtive
1035, 夜幕笼罩，城市无奈地露出繁华，灯红酒绿，汽笛不绝。人们似乎习惯了这种夜晚，显得多么可笑，又令人怜悯。,伤感,negtive
1036, 我打开博客的月光宝盒，今生，上天给我这次重来的机会，我在江南的古镇西楼对你许愿，说，我要爱你一万年。放下绝情的金刚紧箍咒，宁愿去忍受你爱情的百般熬煎。在博客的盘丝洞里，我终于在你情愫石门坠闭之前赶到，弹飞了你殉情的宝剑。我不再舍下你独自去西天。不让你在我与魔王的斗法中，无奈牺牲三世爱的缠绵。我变身进世俗城门上与你对站的侠士体内，在众目睽睽下，与你相拥，再也不离别。,伤感,negtive
1037, 结果分歧依旧存在，你忍受不了我的懦弱我也不懂得你的爱，最终你不知我的无奈。,伤感,negtive
1038, 我只是一个孩子，什么都不想懂，什么都不愿想，什么都不想知道。可是，如今发现，我懂得很多，想得很多，知道得也很多。懂得越多，明白得越多，痛也就会越深。那痛，那么伤，那么深，那么久，那么无奈。,伤感,negtive
1039, 你了解爱情，你明白包容，你却也看出了无奈；当你明白爱情的聚散，也就明白人生的聚散。,伤感,negtive
1040, 他们问我情人节怎么过，比较无奈我说路过。,伤感,negtive
1041, 回想的时辰，有一刹时是疼痛的，无奈的，绝望的。,伤感,negtive
1042, 总看着走不出来的人，一直在徘徊，徘徊又无奈，而那纯情的心或许从未改变，有时竟彻底被活活摧残，这实在残忍。,伤感,negtive
1043, 梦远，几缕烟残，笛音绕你的背影缠绵，吹落悲伤的笑颜。而我于夜中启唇百回，欲诉心事，不语心事，万般无奈止于心事。烛火不醒，残月微明，窗外瘦竹敲作婆娑响，似在回应暗夜谁的一声低叹长息，寂寂无言，时时惊寒。,伤感,negtive
1044, 我只是悲伤，而且无奈。因为你总是骄傲的行进在以自己为参照物的航程中。,伤感,negtive
1045, 拥有了美好的回忆，小心翼翼地牵动你的爱恋，把我这无奈的情绪，融入到无边的黑夜，渐渐地蔓延，伸展，最后都随风去了遥远的距离。淡淡的伤怀，在一声声的叹息里，慢慢地侵袭了我的心房，我没有力气再去抓住你的温柔，我不知道，什么时候，才能得偿所愿你的爱。,伤感,negtive
1046, 曾经的剧情就像孤蓬，脱了根茎，陷入眼帘的只是一叶残茎，倾诉着过去的枯荣，别悲，一切都会飞去，美好还会再来。昨天再美好，终究压缩成今天的回忆，我们再无奈，也阻挡不了时间匆忙的步履。,伤感,negtive
1047, 一句我等你，蕴涵了多少无奈多少心酸。,伤感,negtive
1048, 所谓的无奈，只不过是没人关心，自作坚强罢了。,伤感,negtive
1049, 伊人红装，掩不了浮世沧桑。可怜痴情郎，倚楼隔望，无奈魂断白茫茫。,伤感,negtive
1050, 爱情只是一瞬间的美好感悟，婚姻是一辈子的相守相处。人生最美是淡然。快乐不是拥有的多，而是渴求的少。只有坦然接受平淡的生活、从容面对人生的无奈，才能做到知足常乐、随遇而安。人生的真正滋味，唯有静者才能尝得出。只有淡然面对纷繁世事，宠辱不惊地正视自己的生活，才能收获更加美好的人生。,伤感,negtive
1051, 不能说生活太无奈，只能说自己太无能，不要事太多，只怪自己没本事改变现状。,伤感,negtive
1052," 一是痛而不言,二是笑而不语痛而不言是一种智慧,人生在世,往往会因这样或那样的伤害而心痛不已对坚强的人来说,累累伤痕是生命赐予的最好礼物;笑而不语是一种豁达,朋友间的戏虐,遭人误解后的无奈,过多的言辞申辩反让人觉得华而不实,莫不如留下一抹微笑,任他人作评。",伤感,negtive
1053, 人生有一点点甜，也有一点点苦，有一点点好，也有一点点坏，有一点点希望，也有一点点无奈，生活才会更生动更美好、更韵味悠长。其实，穷不重要，富也不重要，劳累不重要，清闲也不重要，你过得不好不重要，别人过得好也不重要，重要的是你要快乐，你要有快乐的心态，这样一切都会好起来。,伤感,negtive
1054, 在这世上，每个人心里面都有一滩苦水，无论我们怎么努力，能够抓在手里的东西寥寥无几，除了那些点点滴滴斑斑驳驳的过往和回忆，只剩对现实的无奈和对未来的迷茫。,伤感,negtive
1055, 欲相思，怕相思，觉到伤心悔已迟，可怜无奈痴。,伤感,negtive
1056, 怀念过去只会让咱们更加郁闷无奈，它会给咱们心痛的感觉，过去再完美终究是过去。每次的怀念都会让咱们心痛一次。,伤感,negtive
1057, 人生很长亦很短，长的是无奈，短的是悲伤。天涯很远亦很近，远在天边，近在心间。人生就像一杯茶，不会苦一辈子，但总会苦一阵子。,伤感,negtive
1058, 人人都有苦衷，事事都有无奈，别羡慕别人的辉煌，别嘲笑别人的不幸。人这一辈子，机遇难同，姻缘各异，幸也好，不幸也罢，都是自己的人生，全力做好事情，全力做好自己，人生就算完整。晨起暮落是日子，奔波忙碌是人生，路途再远，终有尽头；痛苦再深，终会结束。,伤感,negtive
1059, 现在的生活纵然这么累，我也要万般无奈的死撑下去。,伤感,negtive
1060, 在很多天里我独自一人应对太多的事情已不堪驱使，总是表现出那种无奈惆怅的不悦神情。我没有什么办法改变那些不利境地，这是生活中的不幸造成的。在艰苦的环境下举步维艰，却偏偏软弱无力遭遇意想不到的阻力，但也因此而强大，再之后竟认为自我已无所不能了。,伤感,negtive
1061, 有时候，我真想喝醉一回，因为太多无奈。就是想大哭一场，因为心里憋屈。,伤感,negtive
1062, 君子人不与命争，平凡淡定过一生。知足常乐。你对生活笑，生活也对你笑，你对它哭，它也不对你笑的。虽说人生有太多的无奈，但也要笑对人生，做生活的强者，人怕逼，马怕骑，自强才能不息。人不逼自己一把，根本不知道有多坚强。,伤感,negtive
1063, 在一个大的社会环境下我们总是不可避免地感到无奈甚至绝望，但是我们必须走完这段路。,伤感,negtive
1064, 可是，很少有人会坚持这种等待的痛苦，这是一份煎熬，也是一种卑微。所以，很多人选择了伤害，这种伤害是无奈的，也是善意的，因为，所有做的事情，都仅仅是为了挽留和挽回。,伤感,negtive
1065, 也许你觉得生活是充满无奈的，但是当你精心地擦拭，你才真正知道其实生活到处都是充满阳光的。,伤感,negtive
1066, 我总相信夜晚的太阳也在放出光芒，只不过照射于地球另一方。人的心也一样，人的情也一样，有时不是我们冷漠，而是我们的疏忽，是生活的无奈使我们忘记亮丽起心中的彩虹。,伤感,negtive
1067, 太多的无奈，因此悲伤，太多的不舍，注定受伤害。,伤感,negtive
1068, 时光飞逝，留下的只是一段跳跃式的记忆，带来的也只是一种无奈的奋斗。,伤感,negtive
1069, 其实、最无奈的结局，不是就此擦肩而过而是、就此再也没有了擦肩而过的机会。,伤感,negtive
1070, 朋友很多，但随着时间的流逝，能坚持到最后的也不是很多，多数的人都变成了匆匆的过客，也许还会上来打声招呼，但更多的就是趴在上面也是很快隐身了。没有遗憾与无奈，很正常的事情。谁都有自己那一刻的喜欢，谁都喜新厌旧，谁都没有错。这是个很特殊的空间。来去自由，没有对错。所有的一切都可以理解，都可以接受。想想曾经的相遇，曾经的彻夜交谈，曾经的快乐与惦念，想说，够了，真的够了。,伤感,negtive
1071, 在时光的河里，人是悲剧性的，无法将时间定格在你喜爱的某个时段，只能服从于它的指使与安排。衰老不可避免，幸福无法永存，未来不可提前支用。这是人的无奈，是人的宿命。,伤感,negtive
1072, 一生遇到的大部分人，都是从陌生到熟悉、再从熟悉到陌生。这是世间最无奈的聚散。,伤感,negtive
1073, 世界上，总是会有那么一个人，让我不眠不夜，拼凑我的无奈；使我无法忘怀。,伤感,negtive
1074, 生活的所有提醒不会顺从某个人的意愿，那些对生活的厌倦与无奈，更应该提醒是自己的固执与狭隘与生活产生了隔阂，甚至是分离，生命的意义就在于思考生命的真相，也就在于接纳那些光明的信念，去消除与化解那些生命的灰暗，成就一种真实的不可思议，对生命是一种感激，而不是一种困惑。人生。,伤感,negtive
1075, 人生本就是一种感受，世道本是起伏跌宕。得志时，好事如潮涨，失意后，皆似花落去。不要把自己看得太重，失落了、委屈了、无奈了、想哭了，这些都是你生命中不可或缺的一部分。一个人总在仰望与羡慕着别人的幸福，一回头，却发现自己正被别人仰望与羡慕着。其实，每个人都是幸福的。只是，你的幸福，常常在别人眼里。,伤感,negtive
1076, 缘，在袅袅升起的熏香里，幽婉的弥漫，缭起忧伤的沧海，绕成无奈的桑田。,伤感,negtive
1077, 面对无奈的过去，听小桥流水，只想向朋友说：路还很长，属于你美丽的风光，写在还没有打开的下一季。而我只想斟满岁的杯盏与你一路小啜。,伤感,negtive
1078, 【最让HR头疼无奈的怪现象】一、简历花哨还注水；二、面试频频遇家长；三、投霸一问三不知。【过好面试关专家支三招儿】1、陈词不需太过激昂；2、先给考官相相面；3、自我介绍：1＋1＋1。,伤感,negtive
1079, 生活容不容易，关键看你怎么活。据说每个人一生该流下的眼泪的数量都不相同，有的人一千滴泪，有的人一万滴泪，有的人则更多，这些泪滴综合了幸福，痛苦，无奈，失望，病痛所有人生的喜怒哀乐，而人生就掺杂着这些泪水度过。,伤感,negtive
1080, 有的时候，挑选撒手并不是无法保持，只是因为你发明有些事情注定无奈实现。,伤感,negtive
1081, 让人很无奈、不知该如何取舍的两种人：瞬间能熟悉起来的陌生人、和瞬间陌生的最熟悉的人。,伤感,negtive
1082, 走过许多路，遇见许多人，经历许多事，才知生命的起伏，坎坷贫穷与无奈。放慢脚步为一株草感动，为一首歌忧伤，为一本书欣喜；放松戒备为步履蹒跚的老人感慨，为欢快活泼的孩子傻笑，为生活中每一缕微弱的光芒自豪；闭上眼睛，一如既往的保持一颗安然又坚定的心，让全世界的织锦繁华都装在心里。,伤感,negtive
1083, 有时候，爱情要走的时候，会像来得时候那么彻底与迅速，甚至你根本不知道它是不是真得来过，或许只是一番美丽的梦吧。其实人生何尝不是一场梦呢，你就像不能控制梦一样不能控制你的生活，再回首只是茫茫似真似幻的一片罢了。朋友们总会笑我们放不开，也许人生似梦的想法太深入人心了吧。其实我想在我们自私的心里，的确很少有那个你常常会不记起的那个人的存在。只是为何每次想起的时候，都有一种刻骨的悲哀，欲哭不能的无奈。不能忘记的究竟是你还是我的想念。,伤感,negtive
1084, 人生很多人事，不是不懂，只是无奈。生命的旅途中，有许多人走着走着就散了，有许多事看着看着就淡了，有许多梦做着做着就断了，有许多泪流着流着就干了。人生，原本就是风尘中的沧海桑田，只是，回眸处，世态炎凉演绎成了苦辣酸甜。,伤感,negtive
1085, 有个很神奇的事物叫缘分，有件很浪漫的工作叫珍惜，有种很辛酸的遗憾叫错过，有份很痛楚的无奈叫思念。,伤感,negtive
1086, 凡事不要想太复杂，现实总是有许多无奈，望穿秋水，留下的是满目落花的悲凉，是触动心灵的忧伤。,伤感,negtive
1087, 把周一的紧张赶跑，把周二的压力打倒，把周三的无奈清除，把周四的麻木甩掉，把周五的期望升高，让周末的彩旗飘飘。周末到了，愿你吃好、喝好、玩好，当好周末的好领导。,伤感,negtive
1088, 男人，当你真正走进她心里时，你会哭，因为你无奈地发现她的心里全部都是你。,伤感,negtive
1089, 你诅咒我是恶魔的灵魂，我可怜你缺少基本的包容。你以为这是我自己的选择，确看不见别无选择的无奈。你以为你身边没有我这样的人存在，却不知道你的缘故让他隐藏了起来。我只想做一个真实的自我。我是雷雨，没有人为同性恋代言，我来代言。,伤感,negtive
1090, 人生不如意的事在所难免，没有一帆风顺的人生。没有失败的尴尬与忍辱哪来成功的喜悦？人生没有迈不过去的坎。人就是在不断的改正中成长起来的。人生或许会有很多挫折、坎坷与无奈。可是，我们不能因为一时的失意而一蹶不振，徘徊不进。我们只有经过了千百次磨砺与洗礼，才慢慢变得成熟与稳重。,伤感,negtive
1091, 【哭是没有用的】从小我们就教豆豆：哭是没用的。他想通过哭达到要求时，我们说，当你不哭了再来。好好说话时，大多会答应他，让他明白语言力量是巨大的。但并非每个要求都答应，跟他说原因，他会哭上几个来回，最后无奈地说：好吧。像大人一般，明白了生活的不易。,伤感,negtive
1092, 很多事情就是这么无奈的，机缘巧合宿命难逃，看起来占尽先机的人反倒吃了亏。,伤感,negtive
1093, 愚蠢是一种天生的无奈，是一种后天的懒惰，是一颗自己种下的恶果，愚蠢虽然不是错，何处寻觅收获的快乐？别再偷吃隔壁家的馍，小心又将你狗尾巴捉！,伤感,negtive
1094, 蓝蓝的天特别的你，无奈的我挂念你；白白的云可爱的你，无助的我惦记你；轻轻的风远处的你，有情的我等待你；柔柔的雨浪漫的你，孤单的我在想你。亲爱的，情人节快乐。,伤感,negtive
1095, 时间真能愈合伤口？辗转反侧的还是无奈与悲伤。缘起缘灭，人的生命很轻，犹如空气中的尘埃，无法把自己定位在某一处，只有随着那生活的激流不断的翻飞。爱情，人走茶凉，曲终人散，曾经所有的美好都顿然逝去，爱就爱了，散就散了，没什么大不了。,伤感,negtive
1096, 【一句话的故事】高考临近，在父母的严格监督下，他的生活只剩下了学习。然而全力冲刺让他心力交瘁，彻底病倒。在医院休息了几天，他的精神状态依然不见好转，父母向医生求助，医生却说没有大毛病，也拿不出好办法。无奈中母亲似乎想到了什么……拿着母亲从家里取来的手机，病床上的他顿时有了精神。,伤感,negtive
1097, 什么是无奈？3个字“我的爱”，最美的时刻你却不在；什么是爱情？2个字“爱爱”，生死相恋只把你来爱！什么是幸福？一个字“你”，就是我今生今世的唯一的最爱！321永远排排走，我要生生世世把你爱个够！,伤感,negtive
1098, 有些事即使错了，我们依旧坚持，因为心有不甘；有些人就算爱了，也要狠心放手，因为难有结局。人生总是对错纠缠，是非莫辩；现实总是如此无奈，徒添神伤。错的时候，要勇于纠正，不要明知无路，非要固执前行；放的时候，要彻底决绝，不要念念不忘，频频回头。要知道，接纳现实是远离不幸的第一步。,伤感,negtive
1099, 当你苦过，甜过，想过的时候，就会懂得，人生所有的滋味不过就是无奈。人生，所有的路程也布满艰辛，我们就是于艰辛中步步前行。那些忧伤郁闷，那些感触体会，凝成的就是无奈。不管遇见风雨，还是遇见暖阳，都是岁月里一些不可缺少的陪衬。,伤感,negtive
1100, 这些年的大风大浪，终究还是打在了年轻的脸上。即使再沧桑，依旧还是不过一颗历经千帆的心。我曾多少次不愿将自个儿困于记忆的烦乱中纠缠，而挣扎脱离不了现实的无奈。我曾多少次抱着期许的愿望，在岁月的长路上找找与奔驰。,伤感,negtive
1101, 风光很美，一开始感想无奈，一种人是傻子。,伤感,negtive
1102, 人生无奈，无奈人生。人的一生如果没有办不成的事、没有难为情的话、没有不愿见的人，是否会有这样的人与人生呢？我想就是神仙也有自己的难处吧，何况食人间烟火的人呢？,伤感,negtive
1103, 因为宽容会留下太多的委屈与无奈私下去独酌。因为自私，会失去理智让冲动与嫉妒取代冷静与宽容。,伤感,negtive
1104, 没有蛙鸣蝉嘶，没有淳朴与宁静，只有钢铁与水泥摩擦的聒噪。看不见日出日落，只有机械的昼夜之分。所有的花草都透着造作，所有的田园风光都呆滞在壁画里，生动的是经过修饰的笑容，叹息的是忙碌的无奈。,伤感,negtive
1105, 生活总是这样，给了人一份期盼的机遇，更给了人一份可心的后悔。把握现在，体悟当前。人生，谁在前进的路上多看那几道风景，谁在坎坷的途中多行了几步，这些都是活在世上的价值所在。生命，本就承载了太多的遗憾与无奈，给他人一抹微笑，无关月圆月缺，不管缘来缘去。,伤感,negtive
1106, 微微的一笑，这是一种素养；受委屈的时候能坦然的一笑，这是一种大度；吃亏的时候能开心的一笑，这是一种豁达；无奈的时候能达观的一笑，这是一种境界；危难的时候能泰然一笑，这是一种大气；被轻蔑的时候能平静的一笑，这是一种自信；失恋的时候能轻轻的一笑，这是一种洒脱。人生途中，有些是无法逃避的，比如命运；有些是无法更改的，比如情缘；有些是难以磨灭的，比如记忆；有些是难以搁置的，比如爱恋，与其被动地承受，不如勇敢地面对。,伤感,negtive
1107, 静静的听歌，想想心事，那些过往年华，回不去了。只剩下心中的无奈了。,伤感,negtive
1108, 我们总是错过，一次次的错过，留下无尽的悲伤和无奈。,伤感,negtive
1109, 那一年，悄悄是别离的笙箫，或许我们的缘分注定是要到此为止的，我们曾经说过要陪伴彼此一起走过未来的岁月，奈何爱情这种靠感觉维持的东西，偏偏太虚无缥缈，仿佛总让人找不到方向，看不见未来，所以分开是最无奈的结束，也是最痛心的绝别。,伤感,negtive
1110, 天际很隐秘，有一点向往，予一点存眷，寄一点空想，这都没有错。可我们不该该忽视，更不该该健忘我们的身边，身边糊口着我们的亲人，我们的邻人，我们的同事，我们的伴侣，以及全部与我们有幸擦肩而过的人。当天际离你越来越近的时辰，也许身边正离你越来越远，而这，是一件何等无奈而悲伤的工作。,伤感,negtive
1111, 那个无奈的人、我是真的真的很讨厌你、讨厌到心里了。,伤感,negtive
1112, 中国企业家就像人在黑夜里走路光着身子没事，但这时突然有人将灯打开了，这时多么无奈多么尴尬。,伤感,negtive
1113, 爱是一件多么无奈的事，眼穿肠断也枉然。,伤感,negtive
1114, 自始自终都没有回过身的背影，想起了让很多人都无奈的话，有缘无份。,伤感,negtive
1115, 一切因缘而起，因念而生。人生旅途，总有些期待不能如愿，总有些渴望不能实现。多少在乎，与自己无缘。多少现实，又是无奈心间。生活并不完美，但这不代表它就不美。没有结果的感情，总要消逝；无法拥有的走近，总会远离。,伤感,negtive
1116, 随风奔驰自由是偏向，无奈忘了腿短没气力。,伤感,negtive
1117, 昨天已经成为过去，今天又将开始奋斗，人生分秒必争，才会更多精彩。谁来把未来安排，一切靠我们自己，时间悄悄流逝，也许是有点无奈。请把窗户打开，如果看见夕阳落山，请不要悲伤，因为明天就是未来。所有的疑问，在某个明天，一定会有一个答案。,伤感,negtive
1118, 人生不就是这样，有那么多的无奈，还是要忍耐。,伤感,negtive
1119, 失去是无奈、错过是无奈、离别是无奈、忘记是无奈、后悔也是无奈，人生有好多好多的无奈，不胜枚举。,伤感,negtive
1120, 相守莫过于在对视的那一刻，擦出怦然心动的喜悦，守候一份相知相伴，让思念如花，芬芳你我的模样，阡陌了你我一世的心伤与无奈。,伤感,negtive
