,text,tag,senti_polarity
2107, 繁花似锦的青春，弱智愚钝的少年，孤独无奈的成长。,无奈,negtive
2108, 难得糊涂，由智慧人糊涂更难。水太清了连鱼都无奈生存，人太精明了会不愿与你共事的人。,无奈,negtive
2109, 因为懂得，所以慈悲；因为懂得，所以不忍。一个懂，藏起了多少心酸，咽下了多少无奈；一个懂，饱含了多少宽容，留下了多少温暖。人生因为懂得，所以祥和；因为懂得，所以不争、不诉。一些时间，看清了一些事；一些事，看清了一些人。感情易碎，人心易伤，如有裂痕，很难如若当初。谁对谁错不重要，重要的是那道痕，伤人伤己。这世间，有些东西可以弥补，有些东西却无法弥补，所以，且爱且欢喜，且行且珍惜。,无奈,negtive
2110, 心潮在澎湃，寂寞又无奈，牵肠又挂肚，是爱在作怪，想你很实在，传信寄相思，与你在一起，开心又快乐。,无奈,negtive
2111, ⊙承受平淡。人生中，除了幸福和痛苦，平淡占据了我们生活的大部分生活。承受平淡，同样需要一份坚韧和耐心，平淡如同一杯清茶，点缀着生活的宁静和温馨。在平淡的生活中，我们需要承受谈淡的孤寂与失落，承受挥之不去的枯燥与沉寂，还要承受遥遥无期的等待与无奈．承受孤独，会使我们倍加珍惜亲情与友谊。,无奈,negtive
2112, 我欲乘风飞去，云深处，直上青天，怎无奈昨夜悲歌，今宵苦雨，聚散难预期，问昨夜，梦落难追。,无奈,negtive
2113, 但凡你能控制住的，就不是相爱，而是需要了。相爱就是明知不想要，却偏偏忍不住。是总想要离开，却偏偏走不掉。是明明在孤独，却依旧很想念。这看起来象是无奈，爱情会让人痛苦万分。但实际上，就算你被爱情伤害到体无完肤，但拥有那一瞬的甜蜜，却弥补所有了。,无奈,negtive
2114, 我曾经喜欢过一个女孩，那是一个青涩的年代，有着一丝期待并着一些无奈。虽然她已是别人的爱，但愿她永远可爱。,无奈,negtive
2115, 多么希望有个人能在这一瞬间抱住我，对我说别哭。长夜漫漫，泪水在飘，曾经誓言，毁于恩恩怨怨间，磨碎誓言梦渐远，此伤难忘旧情缘。红尘往事，多少无奈，多少断肠，诉不尽的相思，了不断的情缘。,无奈,negtive
2116, 有时候感觉现在自己真的很无奈，总爱扬起头，不想听命运的安排。,无奈,negtive
2117, 拼命的去爱，换来的只是无尽的伤害，好无奈。,无奈,negtive
2118, 我不想就这样错过枫，通过两个月的相处我知道他不是四处留情的人，何况我的初衷就是想用身体接近他，我想要他娶我，他一再躲我，我却一再的纠缠。出于无奈，枫勉强接受了我。我辞掉了工作，和枫住在了一起，进了枫的公司上班，顺便开始筹备我们的婚礼。可就在婚礼前一个星期，家里打电话说爸爸病重，我便急急忙忙的赶回家，也想顺便告诉家人我的喜讯。,无奈,negtive
2119, 学医那几年是我了解生命的几年，但看得太多，最后还是觉得无奈和窒息。,无奈,negtive
2120, 几许年华，留下几许无奈，走过了，也路过，哭过了，也笑过了，爱过了，也恨过了。,无奈,negtive
2121, 克服困难，勇敢者自有千方百计，怯懦者只感到万般无奈。勤奋可以弥补聪明的不足，但聪明无法弥补懒惰的缺陷。,无奈,negtive
2122, 【一句话的故事】多肉小姐爱上了水壶先生，于是每次水壶先生浇水时它总会坚持好久。多肉小姐因此变胖了，很苦恼的准备减肥。可每次水壶先生浇水时它都忍不住说要。这天水壶先生说“多肉，我喜欢你”，多肉小姐说“要”。水壶先生无奈的准备浇水，多肉小姐弱弱的说“你的爱，我要”。,无奈,negtive
2123, 是我傻是我无奈用真心，才会悲伤了结局。,无奈,negtive
2124, 【心理学微语录】朋友有三种，能看到你笑容后悲伤的说明他牵挂着你；懂你愤怒里带着善意的，证明他信任你；知道你沉默中有无奈的，代表着他愿意了解你。若能得到一个这三方面都能看的透的，那是命运对你最大的奖励。,无奈,negtive
2125, 说你幸运的人那因为他们不知道你失去了多少又错过了多少，说你勇敢的人那因为他们不知道承你受了多少痛苦与无奈才会学会坚强。,无奈,negtive
2126, 黑夜里的哭泣，不是哭自己的委屈，而是因为事之无奈。,无奈,negtive
2127, 人生总有太多的无奈和遗憾，因为这就是生活。好好对自己，一辈子没多长；好好对别人，下辈子不一定能遇上。,无奈,negtive
2128, 确实好看，无奈对智商的要求，我们这些大孩子都在学校，贡献不了收视率，原谅我们。希望扛到假期吧，回家会努力贡献的。,无奈,negtive
2129, 其实不是不会爱，不是不敢爱，只是怕受伤，怕自己受伤，也怕伤了别人，所以不去爱。臣妾不是不想去爱。臣妾爱得太辛苦。爱得太无奈。也不是不去爱。怕只怕爱也是一种伤害。,无奈,negtive
2130, 人的毕生不是父母一生的续集，也不是儿女一生的前传，更不是友人终生的外篇，只有你自己对自己的一生负责，别人无奈也负不起这个义务。自己做的决定，至少到最后，本人没什么可懊悔。对大多数畸形智力的人来说，所做的决议不大的对错，无论怎么样的抉择，都是能够尝试的，修辞手法。,无奈,negtive
2131, 生活中有好多问无奈啊，可是我们怎样去对待这个无奈呢，是去面对还是逃避呢，我一直思考着这个问题，要想向前必须去面对，但是用怎样的形式去面对呢，面对了我该考虑什么呢，逃避只会让自己一味的烦恼因为这不是嘴上说的那么简单的，工作要面对无数的问题。,无奈,negtive
2132, 听人说回忆都是美好的。可是我们却没有回忆，我们有的只是你最深处的无奈。,无奈,negtive
2133, 在这个世界有良多货色是匪夷所思的。有些事情还没发生就懂了，有些事情要边产生边懂，有些事件停止了也无奈弄懂。,无奈,negtive
2134, 陌上红尘，谁是渡我彼岸之人，带着前世的许诺流连于此岸渡口，静静等候伊人的归期。无奈，千帆过尽，皆不是我要等的人。红尘滚滚太匆匆，三生石畔再许愿：我愿变成五百年石桥，经五百年风吹，五百年日晒，五百年雨淋。只为等你于某年某月某日某时，碎步轻盈，从我身上踏过。,无奈,negtive
2135, 不高兴了喝几瓶酒，难过了找几个人看场鬼片，下雨了出去跑他个七八圈，无奈了找个闺蜜哭一场。,无奈,negtive
2136, 一块块扑过离别的窗口，你把所有的哀怨与无奈都会透过玻璃窗，装进我的旅行袋里，伴我一路远行。我依然站在飞驰的车轮上，不停地回眸你最美的期待。,无奈,negtive
2137, 我很傻，认定了就不会放手，有时候会很无奈，但是我会继续固执着自己的固执，坚持着自己的傻。,无奈,negtive
2138, 听着情歌流眼泪，念着你的名字在幻想，最幸福的是眼泪，因为眼泪里有相思，最无奈的幻想，因为幻想里全是泡影。,无奈,negtive
2139, 我躲闪的眼神里，总藏匿着那么多的无奈。,无奈,negtive
2140, 夜渐已深。今夜难眠，我凭听着窗外寒风凌厉吹，任由它扰乱寸寸情丝，感受着无奈与凄凉，寒风与冷月吟唱着悲伤。寒风刺忧面，冷月挂枝头，谁又与我随着风尘浅唱寂寞…,无奈,negtive
2141, 在我们的人生日子里面，不是要人可怜；也不是要人知道是怎么惨，生活里面确实存在着好多无奈。但是我唱歌不是要告诉人我怎么惨，怎么可怜。,无奈,negtive
2142, 心已死，泪也干，不堪回首魂亦牵。梦惊醒，不了情，往事如烟挥不去。亦虚亦实，亦爱亦恨，叶落无声花自残。只道是，寻寻觅觅，冷冷清清，凄凄惨惨戚戚；却无奈，天长地久有时尽，此恨绵绵无绝期。世界上没有任何东西可以永恒。如果它流动，它就流走；如果它存着，它就干涸；如果它生长，它就慢慢凋零。,无奈,negtive
2143, 属于自己的风景，素来未曾错过；不是自己的风景，永远只是途经。天地太大，人太微小，不是每一道亮丽的风景都能占有。一辈子，只求有一道令自己流连忘返，不离不弃的风景就已足够。每一颗心，都有一份无奈替换的情愫跟某一道风景永远关系着。人生的景致，是物也是人。,无奈,negtive
2144, 冬季过了，厚厚的思念悄悄地从心底融化开来，站在空旷的广场久久地凝望空中那只飘摇的风筝，看着它越飘越远，渐渐朦胧。不知何时有两行液体悄然从脸上滑落，不知道自己又想起什么，经常会这样，当一个人独处于宁静的状态下便会莫明其妙地陷入一种伤感。就好像心灵一下子被什么掏空了一样显得苍白而无奈。,无奈,negtive
2145, 人生，阡陌漫漫，很多美好的东西，都会像繁花一样，随着风吹雨打，亦或，经受不住似水的流年而逝去，只留下我们对美好的回忆，带着遗憾，更多的是对逝水流年的无奈。,无奈,negtive
2146, 只是从没有想过，有一天彼此不说告别，也会相忘于红尘；只是没有想过，有一天彼此不说珍惜，也会落寞于黑夜；没有来的缘由，即是生活的无奈，也是现实经不起蹉跎的残酷。隔着回忆的墙，我想你不曾知道，我依然在某一天，穿过流年的纤尘，回顾往日的场景，温暖的想起你迎风灿笑的旧时模样。,无奈,negtive
2147, 生活中有很多的无奈，但人不能无奈地生活。世上没有比脚更长的路，没有比人更高的山。,无奈,negtive
2148, 人无完人，缺憾是人生常态。人生有成就有败，有聚就有散，鱼和熊掌，不可兼得，这是人生的无奈。成熟的人，能淡然地面对一切不完美，所以不强求不执着，凡事尽人事，随缘而安。追求完美是美好的理想，接受残缺是美好的心态。,无奈,negtive
2149, 【与孩子相处的五个真理】过高的期望带来孩子的无望；过度的保护带来孩子的无能；过分的溺爱带来孩子的无情；过分的干涉带来孩子的无奈；过多的指责带来孩子的无措。,无奈,negtive
2150, 宿命的相遇，尘世的羁绊，是注定还是无奈。,无奈,negtive
2151, 人生在不断的追求，只有这样，生命才有激情，只有这样，我们才能在追求中体味人生的快慰。沉湎在一段往事彷徨无奈，痛不欲生的时候，忘记是明智的选择。忘记刻骨铭心的伤痛，忘记痛彻心扉的情感，那将是人的一生中最大的幸福。爱过，痛过，拥有过，失去过，忘记过，这便是多彩的人生。,无奈,negtive
2152, 【治愈系基地】成长是每个人必经的过程，有快乐，也有懵懂和无奈；经历了，慢慢成熟起来，懂得了生活的艰辛，懂得怎样去享受生活，为明天而努力攀登！,无奈,negtive
2153, 安静的良心能在雷声中入睡，而安定跟负罪则无奈毗连。,无奈,negtive
2154, 生活，总会有无尽的麻烦，请不要无奈，因为梦还在，路还在，阳光还在，家人还在，朋友还在，你还在。,无奈,negtive
2155, 红颜一笑，终抵不过似水流年…谁的温柔散落满地，无奈于指缝中流逝…,无奈,negtive
2156, 滴滴泪回旋，倾听寂寞诉无奈。,无奈,negtive
2157, 有时不经意的回眸，会邂逅一生的回忆，当我无情地装做若无其事的样子时，悲剧的种子已经种下，我不是没有情感，只是这种情感对我来说太过奢侈。我永远都只是在迷恋，这是我的选择，也是我的无奈，女孩的美丽是我无法抵抗的，如果我情不自经的爱上了，那么接下来我要怎么办？带着向往爱情的毒继续卑微的活着，远远地等着那个人，选择在心里等那个人一万年。给我一个勇敢的理由，爱一个人需要多大的勇气，曾经的我是这样想的，现在依然如此，我需要给自己一颗快乐的心。,无奈,negtive
2158, 生命没有输赢，只有值不值。任何事，包括那爱情、工作，不是得到，就是学到。世界上，总是会有那么一个人，让我不眠不夜；总会有那么一个人，拼凑我的无奈；总会有那么一个人，牵痛着我的心；总会有那么一个人，使我无法忘怀。我们要做的就是等待着。,无奈,negtive
2159, 臣妾不会忘记曾经的欢笑更不会忘记今时的无奈。,无奈,negtive
2160, 善感女碰上冷郎君，妾身有意做那绕藤树，无奈郎心如铁，妾身真无辜。,无奈,negtive
2161, 很无奈，人生就是这样。生下来，活下去。没有太多的选择。,无奈,negtive
2162, 人类的错误总是离不开战争，而且其代价通常是昂贵的。正是由于我们知道要发生这样的悲剧，我们作出武装斗争的决定时才显得那么慎重和无奈。,无奈,negtive
2163, 人活着真累，亲情友情爱情事业。生活中有太多的无奈，每天重复着同样的事情。若不惜时光便留下遗憾。,无奈,negtive
2164, 假如有一天我病了，我死了，都一定与你有关，一定为你而病，为你而死。即使别人不知道，你一定要知道。为爱你受尽折磨受尽苦。受尽百般无奈。,无奈,negtive
2165, 当爱已成追忆，在时光里淡去，才发现离开的人就再也回不来了；当情碎成流沙，在指缝间划过，才明白我们再也回不去了。总有一天你所以为过不去的过去都会过去，而总有一些意想不到的未来与你不期而遇。得与失都是定数，唯一不变的只是老去的时光。这世上总有许多的无奈，向前看，你会收获下一站的精彩。,无奈,negtive
2166, 高兴时笑一笑，是一种享受；被误解笑一笑，是一种素养；受委屈笑一笑，是一种大度；吃亏时笑一笑，是一种豁达；处窘境笑一笑，是一种智慧；无奈时笑一笑，是一种境界；危难时笑一笑，是一种大气；被轻蔑笑一笑，是一种自信。,无奈,negtive
2167, 十七年的从前，象是一场反重复复无奈苏醒的恶梦，幸好最后睁开眼，察觉生涯竟能如斯温和而美妙。,无奈,negtive
2168, 淡淡的喜悦、淡淡的哀伤、淡淡的爱情、淡淡的无奈、深深的感触。,无奈,negtive
2169, 尝尽了相思的愚昧。遗忘了温柔的滋味。隐藏了虚伪的面具。留恋了许久的记忆。堙灭了无奈的结局。,无奈,negtive
2170, 难过得想哭的时候，我想要你的拥抱，一个拥抱能够代替所有，想着，或许会有那么一天，你会牵我的手，陪我漫步在夜晚霓虹灯下长长的路，即使没有太多的言语，曾经傻傻地以为某天可以很幸福地在一起，其实一直以来都只是我一个人一厢情愿地以为，而你却总可以一笑而过，那样的笑容有些无奈。,无奈,negtive
2171, 人生是一个遗憾的过程，稍不经意的一次回眸，满眼往事中最令人难忘和记忆犹新的，注定是曾经有过些许的遗憾，和那份挥之不去的自责，重要的是不要因为太多的无奈，太多的遗憾，而忘却了风雨兼程的行旅，所以放下成见，拓宽心怀，用诚挚的眼光和信念坚定自己，用真诚的心感悟彼此，让生活从此充满灿烂和微笑。,无奈,negtive
2172, 总有太多的话想跟你说，无奈为何都演变成了沉默。,无奈,negtive
2173, 淅淅沥沥的雨，到底还是迷离了我的视线，佳人的身影，渐行渐远。偌大的湖面，只留我一个人，独自清闲，我在感慨我的无奈，梦里的江南，什么时候，我才能实现，爱你的夙愿。咯咯的笑声，乱了我的方寸，在不经意的回眸里，我真不知道，是谁家的姑娘，甜美了这一片天地，胭脂香味，浓烈了我的心房，此刻的我，有一个大胆的想象，难道说，我的爱情，会在这里，一见钟情。,无奈,negtive
2174, 你说你会哭，不是正因在乎。而是正因无奈，只是无奈。,无奈,negtive
2175, 小时候，总去幻想外面的时界多精彩长大后才发现外面的世界有多无奈。,无奈,negtive
2176, 把眼泪留给最疼你的人，把微笑留给伤你最深的人，这是一种解脱也是一种无奈。,无奈,negtive
2177, 长相望时总无奈，千里之外，情为谁。高山流水，红颜难觅。百转千回，尔如何知。,无奈,negtive
2178, 天生活在忙碌中想把君留住，却又不知道自己在做什么。君仍然走拉，没有一丝犹豫。秒针一点一点地走着，一周过去了，一个月过去了，一年过去了。臣妾好像什么也没做。只好无奈的=地叹息着。望着窗外那霏霏的小雨，想得到一丝安慰。,无奈,negtive
2179, 你我兜兜转转，是你的无奈，还是我的悲哀。,无奈,negtive
2180, 这世界上最无奈的事情，不是木已成舟，而是你在我面前，我却永远也走不进你心里。,无奈,negtive
2181, 快乐是一种心情，在逆境中欣赏快乐；快乐是一种宽容，在磨难之中品味快乐；快乐是一种涵养，在平凡之中发现快乐；快乐是一种气质，在曲折之中找寻快乐；快乐是一种风度，在艰辛和无奈中品味快乐。,无奈,negtive
2182, 在各种不信任之间游走得到无奈和苦笑，世事无常，我全盘皆收。,无奈,negtive
2183," 【一句话的故事】老爸老妈旅游回来了。我说:""快给我看看照片""。妈妈说:""看朋友圈，你爸每天都发。""我不解地说:""没看到啊。""妈妈说:""你是不是太忙没空看啊?""她拿过我的手机滑动着屏幕说:""真的，怎么没有呢？""滑了半天，妈妈无奈地说，""你朋友圈的好友怎么发这么多广告啊？我们的照片不知道挤到哪里去了!""",无奈,negtive
2184, 自嘲就是居高临下地看待自己的弱点。自嘲混合了优越感和无奈感。自嘲使自嘲者居于自己之上。聪明者嘲笑自己的失误。,无奈,negtive
2185, 若说你无缘，百万菩提众生里，为何独与你相见？若说你有缘，无奈灯花百结后，怎堪一夕心如雪。,无奈,negtive
2186, 你我相聚的时间是那么地短暂，转瞬即逝。而我等待你的时间，又是那样的漫长无奈。你我相识屏前，你我相思梦中。你就象一首悦耳动听的歌，令我百听不厌。你就象一幅散发着墨香的油画，令我人百看不厌。你就象一本好书，令我回味无穷。你就象一首抒情诗，令我心旷神怡。,无奈,negtive
2187, 【职场之法则】我们为别人作了好事的时候，一般情况下没有必要去作特别的说明，否则会显得小器。如果是因为在一些特殊场合，比如职场中，我们无奈要做一些交易的时候，我们可以先做些隐晦的提醒。这也是没有办法，的确有些人，好像在这方面确实不怎么考虑的太多，他想不到。,无奈,negtive
2188, 当你不可以再拥有的时候，你唯一可以做的，就是令自己不要忘记。人生之旅，如一趟单程车。生活是没有捷径的，它考验的是你的恒心与耐力，只要你多坚持一下，多忍耐一会，不悲叹过去，不荒废现在，不惧怕未来，一切就会在你的掌握之中。在生活中抗争后，哪怕满身疮痍，也该把无奈沉入心底。,无奈,negtive
2189, 生活是无奈的，别烦。,无奈,negtive
2190, 曾经的剧情就像孤蓬，脱了根茎，陷入眼帘的只是一叶残茎，倾诉着过去的枯荣，别悲，一切都会飞去，美好还会再来。昨天再美好，终究压缩成今天的回忆，我们再无奈，也阻挡不了时间匆忙的步履。,无奈,negtive
2191, 人生，只有那一段静默的时光才真正属于你自己。静默，是喧嚣以外的宁静，是伤痛过后的治愈，是迷失之中的领悟，是错过之后的忏悔，是焦虑之下的沉思，是无奈之前的沉默，是劳累之后的休憩…不辩就是智慧，静默的时光，是人的灵魂归依的时辰，也是智慧凝聚的时机。静能生智，学会沉淀你的情绪。,无奈,negtive
2192, 一句我等你，蕴涵了多少无奈多少心酸。,无奈,negtive
2193, 总在一次次的无奈选择中长大，必然后悔却不得不继续。也许只是当时情绪吧。,无奈,negtive
2194, 我坚强惯了以至于我从不会把自己卑微的那一面给别人看。做最特别的自己，正因为你的不完美，你才如此美丽、可爱、珍贵。据说每个人一生该流下的眼泪的数量都不相同，有的人一千滴泪，有的人一万滴泪，有的人则更多，这些泪滴综合了幸福，痛苦，无奈，失望，病痛所有人生的喜怒哀乐。,无奈,negtive
2195, 面红耳赤，争吵不休，小邓也不让步。无奈小王只好赌气收拾几件衣服装进包里，扬言外出之后永不再踏进家门，然后愤然甩门而去。半小时后，小芳正后悔莫及中，小王又推门而入。,无奈,negtive
2196, 我想你了，你不在身边我感觉好孤单，我想离开这里，去到你的身旁，可是现实却让我们分开，我只能默默的想你，什么也做不了，这种无奈什么时候才可以接受。,无奈,negtive
2197, 现实很无奈也很残酷，很多事确实不是一个年轻姑娘能够承受的了的。逼着你往前走的，不是前方梦想的微弱光芒，而是身后现实的深渊万丈。,无奈,negtive
2198, 可现实很无奈，过去不能倒带，所谓的承诺也不过只是一种苍白。,无奈,negtive
2199, 我的眼睛必定有问题，由于我的视线始终无奈从你的身旁移开。,无奈,negtive
2200, 请过去的都过去，请曾经的都离开，请过往的都停下。虽然人生无奈难免，虽然要与一个并没有过往的陌生人一生偕老，也要放下所有不该有的顾虑，是因为无奈也好，是因为责任也罢，都要当以豁达。,无奈,negtive
2201, 现实总是无奈，爱情一旦误入歧途，即便是你付出多少真爱，也依然无法拯救一段错误的婚姻。,无奈,negtive
2202, 正确认识自己、经营自己的长处；能够正确评价自己所处的环境，了解自己的长处和短处，并知道自己生活的意义，能够履行自己的责任，以积极心态去解决困难。每个人都有潜在的才能，只不过有时自己和别人没有发现而已，知道自己在某个方面很优越，不仅使你充满自信，而且会让你拥有一块立身之地，不要丢掉自己的兴趣和长项，否则你会处处不如意，以自己的短处去谋生，你会被贬的一文不值，宝贝放错了地方也是废物。外面的世界很精彩，也很无奈。互补短长，扬长避短。,无奈,negtive
2203, 有一种心态叫平常，有一种心境叫淡泊。幸福的时刻，就要开心；等待幸福的时候，就要耐心。；人生，有纠结有释然，有选择也有割舍，是万般的无奈也是美丽的期待。没有宽恕，就没有未来；没有驿站，就没有遥远；没有眼前的一望无边，何来生命的豪迈。,无奈,negtive
2204, 不要等到心空白，才知道失去最无奈。,无奈,negtive
2205, 时常流落于雨帘中，微冷的气息卷走我薄薄的温度，林边的柳枝萧瑟无趣，叹息的目光伸展着冰凉。时常徘徊于街道上，青红石板的寂寞粘染我沉沉的思绪，路边的菊花绽放得无奈，缄默的神情期待着回眸。,无奈,negtive
2206, 生活的道路，没有一条是容易的。假如命运折断了希望的风帆，请不要绝望，岸还在，假如命运凋零了美丽的花瓣，请不要沉沦，春还在，生活总会有无尽的麻烦，请不要无奈，因为路还在，梦还在，阳光还在，我们还在。已经失去的，留着回忆；想要得到的，必须努力；但最重要的，是好好爱惜自己。语录基地www.yulujidi.com,无奈,negtive
2207, 昨夜的失眠让我看起来有些憔悴，总是努力的用微笑去伪装自己的脆弱感觉好累好累。生活中总有太多的无奈让我无从适应，原以为自己已变的成熟可在事实面前却还是如此的天真。,无奈,negtive
2208, 无奈我与你，写不出结局，放遗憾的美丽停在这里。,无奈,negtive
2209, 人生有太多的不幸，太多的无奈，相爱的人不能在一起，也许此生注定只有长长的思念，不要彷徨，不要抱怨，生活有时就是这样折磨人。只要臣妾心里有君，心里爱君，比什么都强，比什么都有动力。虽然天隔一方，但隔不断臣妾的情思，臣妾的怀恋，臣妾的赤诚之心，以及臣妾刻骨铭心的爱。,无奈,negtive
2210, 时光里，你一直在，我一直明白。那么多的绝美、诗意与纯洁，那么多的梦，都只抵达一个风景。摒弃喧哗，唯求懂得，相生相惜，相伴相守，以不动声色的慈悲，不再恐惧人世沧桑与无奈。,无奈,negtive
2211, 曾经，单纯的以为世间上的太多东西是那般的美好，可以天长地久，可以在岁月与人事变迁中拥有永恒，直到所有的梦的花朵在凋谢的时候，我懂得了现实的无奈，懂得了没有永远。我多想带着一身疲惫回到发着光的草原，回到你的身边。,无奈,negtive
2212, 每当痛苦的时候，那就停下脚步，抚摸流血的伤口，擦干眼泪再上路；每当放弃的时候，那就停下脚步，作出艰难的取舍，振奋精神再上路。我们停下脚步，只为走得更远。人，只要还活着，就是在生活，每天都要面对生活。它有时确实很残酷，让我们很无奈。,无奈,negtive
2213, 跑跑跑。好无奈。我不想在跑了，因为我懂了所以换我追你吧。,无奈,negtive
2214, 若说你无缘，百万菩提众生里，为何独与你相见？若说你有缘，无奈灯花百结后，怎堪一夕心如雪。,无奈,negtive
2215, 若是寻一身轻松，那就是醉酒梦睡，若笑这般无奈，那就是风情万种。,无奈,negtive
2216, 人生的无奈，一是皱纹越来越多的同时头发越来越少，二是年龄越来越大的同时胆量越来越小；如果你的心是一条大河，人生的疆域就是五湖四海；如果你的心是地球，人生的疆域就是整个宇宙；生命是一个过程。可悲的是它不能重来；可喜的是它无需重来。,无奈,negtive
2217, 当爱情变得残忍和难过，爱了曾经，回忆才无奈。,无奈,negtive
2218, 人总是喜欢追忆，喜欢回顾。但是在痴迷之后却豁然发现，曾经以为念念不忘的事情，也就是在我们念念不忘的过程中，已是慢慢的淡忘，成为了那不能再现的往事。人生，其实就是这样，无奈但又必须去接受，伤心但又必须面对。如果不喜欢，那就去改变，如果改变不了，那也就去适应。,无奈,negtive
2219, 人的一生有多少个这样的起起落落，有多少个这样的每一天。虽然，生活的长路里有眼泪，有悲愁，有困苦，有无奈。但更有欢欣与笑声。而正因为有了这些，才显示出红尘有爱，人间有情，也才展示了人间的多姿多彩，芸芸众生。,无奈,negtive
2220, 有些等待是一种无奈，我只有把对你的思念写在笔尖下。,无奈,negtive
2221, 现实让爱变得很渺小，生活也不光有爱就能继续。人生有太多的无奈，所以善待自己活好当下。,无奈,negtive
2222, 有种东西真无奈，大家把他批一批。,无奈,negtive
2223, 困惑的秋带着少许的忧愁与无奈被宁静奋进的冬所代替，但在冬的怀抱里依然留有秋的痕迹，田间地头，村头沟河，还留有秋心酸的泪水。,无奈,negtive
2224, 不要总不自量力的估计自己在人家心里的地位，知到真相后看你怎样无奈。,无奈,negtive
2225, 如果有一双眼睛为我流泪，我愿意再一次相信这个无奈的人生，我愿意再一次鼓起勇气，只为了给你力量。,无奈,negtive
2226, 每当在风起的时候，总会借着落叶捎去对你的思念是一种爱；独处的时候，会不经意间想起彼此的点点滴滴是一种挂牵；寂寞的时候，把你的名字在心底反重复复捻转是一种无奈。也许每一段情感都会有不一样的思念，也许每一种思念对于思念的人来说都是一种琐碎的幸福。那样的思念，不仅仅是一种爱，而是一种艺术。,无奈,negtive
2227, 【给你力量】人生来就不是为了被打败的。人能够被毁灭，但是不能够被打败。安心的幸福莫过于三件事：有人信你，有人陪你，有人等你。生活就是一种体谅，一种理解。人生有太多的无奈，谁都想坚持着自己最初的理想，最初的理念，但现实中有太多的条件一直在苛刻着我们前进的脚步。,无奈,negtive
2228, 生活中，理解你的，许多时候，都能给你支持；误解你的，好多时候，还会对你质疑。生活在这个复杂的社会，面对着形形色色的各种关系，有时，你会感到很累，也很无奈。一个人的日子有点懒，一个人的日子也孤单。,无奈,negtive
2229, 学全忘记，也就学会了宽恕自己，解救自己。既然爱过不后悔，分离总有它的无奈。当人从幼稚无知，到自以为看透红尘世，看透这个社会，那都是心路的历程。其实不然，书面上的道理说了太多，真正懂得的太少，怨天尤人，自叹自怨，都是人的通性，人大多是自私的。,无奈,negtive
2230, 走过了过去的那些路口、才是真正的体会到了人生的无奈，付出了的曾经的那些努力、才明白我最大的成功就是失败，茫茫人海、谁愿意失败、失败再失败，又有谁甘心等待、等待再等待。,无奈,negtive
2231, 【一句话的故事】剩男们结伴穿越到女儿国，意欲找觅自己的另一半。谁知，昔日的女儿国如今成了男人国了。究其原因，近三十年来子母河水已全部污染，喝水尽怀男胎，男人不能生育自然不敢喝了。眼看要亡国灭种了，铁拐李下界探视，请求太上老君赐予解药，太上老君也无奈：只能开闸放出天河水，才能荡涤无染。,无奈,negtive
2232, 婚姻是两个人的舞蹈，绝不能凭一己之力。我们对婚姻的无奈，是因为需要对方的配合。婚姻最关键的是彼此需要为对方改变。我们无法控制多巴胺的分泌，但我们有选择的自由：爱或者不爱。,无奈,negtive
2233, 人生看起来是一场艰辛的旅行状态，恰恰需要放下与承担，总不能让记忆深处懵懵懂懂的塞满那些过往对错，这人生在路上是与生活达成一种默契，包容这纷纷扰扰的气象大千，包括自己必须经历的苦恼烦躁，无奈迷惑，恰恰人生不存在什么虚构，活的是自己人格的塑造。,无奈,negtive
2234, 这个世界就是这么的无奈。我们唯一的能做的，就是试着去接受这个世界。默默的接受。,无奈,negtive
2235, 无数的日子，时光的指针总是凉的，滴滴答答的让人心慌，不敢怠慢光阴，光阴却把人抛弃在了身后，长吁短叹，只有自己的心听得见，不敢诉说什么，老去，是迟早的事，也是让人心乱的，无奈的。,无奈,negtive
2236, 我筹备了一束花跟一个硬币，无论什么样的硬币都有正背面，如果正反面不始终帖在一起就无奈成为永远了，想成为你这样的硬币。,无奈,negtive
2237, 我希望在时间的长河里，一些的无奈能渐渐地消了踪影，那样，我或许就不会质疑那才走近的幸福，人生里它们或许真的存在过。我等着时光尘封过去的苦涩，只是，那些无忧的日子，那些笑着的人，何时也随时光走远了呢。,无奈,negtive
2238, 生命中，有太多的事情身不由己，有太多的无奈心不得已。看不透的伪装，正如猜不透的人心。人生似水，有容乃大。一辈子不长，要做好三件事：不自欺、不欺人、不被欺。那些得不到的，与之擦肩而过的，不必装作若无其事，哭就大放悲声，伤后痛定思痛，然后再往前走，前头总有风景。,无奈,negtive
2239, 喜而不语是一种豁达。朋友之间的戏虐，遭人误解后的无奈。这时过多的言辞申辩反让人觉得华而不实，莫不如留下一抹微笑，任他人作评。所谓君子坦荡荡，小人常戚戚。,无奈,negtive
2240, 心总是在最痛时，复苏；爱总是在最深时，落下帷幕。总是情不自禁的忧伤，于是慢慢学会了掩藏；因为不想被人再刺伤，所以渐渐学会了伪装。曾经试着，用微笑细数你给的伤，无奈最后，泪却随微笑流出眼眶……我的关心不过是你看来卑微的讨好，凭什么无怨无悔为你把青春当掉？,无奈,negtive
2241, 人生若只如初见，所有往事都化为红尘一笑.只留下初见时的惊艳、倾情。忘却也许有过的背叛、伤怀、无奈与悲痛。这是何等美妙的人生境界。,无奈,negtive
2242, 我这么爱你，却不能告诉你。看到你们相爱，我有的只是无奈。,无奈,negtive
